date,total_spending,day_of_week,month,day,week,quarter,year,is_weekend,is_month_end,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30
2019-04-26,97494.87,4,4,26,17,2,2019,0,0,32482.61,101085.2,13018.65,35952.264285714286,52700.799
2019-04-27,93967.49,5,4,27,17,2,2019,1,0,97494.87,22093.06,33399.19,35439.36,55516.672999999995
2019-04-28,40302.31,6,4,28,17,2,2019,1,0,93967.49,43966.47,84025.3,45707.135714285716,57535.61633333333
2019-04-29,38602.21,0,4,29,18,2,2019,0,0,40302.31,30128.15,22264.809999999998,45183.68428571429,56078.183333333334
2019-04-30,67424.87,1,4,30,18,2,2019,0,1,38602.21,16667.93,89522.04,46394.264285714286,56622.76333333333
2019-05-01,8123.6,2,5,1,18,2,2019,0,0,67424.87,5242.43,119145.49,53645.25571428572,55886.191
2019-05-02,66803.37,3,5,2,18,2,2019,0,0,8123.6,32482.61,82409.23,54056.851428571434,52185.461333333325
2019-05-03,66109.75,4,5,3,18,2,2019,0,0,66803.37,97494.87,297573.71,58959.817142857144,51665.265999999996
2019-05-04,229729.98,5,5,4,18,2,2019,1,0,66109.75,93967.49,16815.57,54476.22857142857,43949.80066666667
2019-05-05,6140.13,6,5,5,18,2,2019,1,0,229729.98,40302.31,25003.42,73870.87,51046.94766666667
2019-05-06,42965.26,0,5,6,19,2,2019,0,0,6140.13,38602.21,35302.11,68990.55857142857,50418.17133333334
2019-05-07,43295.9,1,5,7,19,2,2019,0,0,42965.26,67424.87,17204.35,69613.85142857143,50673.60966666667
2019-05-08,8275.84,2,5,8,19,2,2019,0,0,43295.9,8123.6,28983.68,66166.85571428572,51543.328
2019-05-09,42573.98,3,5,9,19,2,2019,0,0,8275.84,66803.37,6626.13,66188.60428571429,50853.06666666667
2019-05-10,56964.630000000005,4,5,10,19,2,2019,0,0,42573.98,66109.75,55746.350000000006,62727.26285714286,52051.32833333334
2019-05-11,14898.18,5,5,11,19,2,2019,1,0,56964.630000000005,229729.98,47721.05,61420.817142857144,52091.937666666665
2019-05-12,29540.56,6,5,12,19,2,2019,1,0,14898.18,6140.13,63996.74,30730.56,50997.842
2019-05-13,5004.02,0,5,13,20,2,2019,0,0,29540.56,42965.26,35130.47,34073.478571428575,49849.30266666667
2019-05-14,5509.9,1,5,14,20,2,2019,0,0,5004.02,43295.9,25795.59,28650.44428571429,48845.087666666666
2019-05-15,36633.16,2,5,15,20,2,2019,0,0,5509.9,8275.84,25888.59,23252.444285714282,48168.89800000001
2019-05-16,24485.420000000002,3,5,16,20,2,2019,0,0,36633.16,42573.98,91521.20000000001,27303.489999999998,48527.05033333333
2019-05-17,36000.63,4,5,17,20,2,2019,0,0,24485.420000000002,56964.630000000005,35570.05,24719.410000000003,46292.524333333335
2019-05-18,36518.85,5,5,18,20,2,2019,1,0,36000.63,14898.18,76694.4,21724.552857142855,46306.877
2019-05-19,22809.11,6,5,19,20,2,2019,1,0,36518.85,29540.56,101085.2,24813.22,44967.692
2019-05-20,11524.029999999999,0,5,20,21,2,2019,0,0,22809.11,5004.02,22093.06,23851.58428571429,42358.48900000001
2019-05-21,15744.86,1,5,21,21,2,2019,0,0,11524.029999999999,5509.9,43966.47,24783.014285714286,42006.188
2019-05-22,16322.66,2,5,22,21,2,2019,0,0,15744.86,36633.16,30128.15,26245.15142857143,41065.46766666667
2019-05-23,16251.029999999999,3,5,23,21,2,2019,0,0,16322.66,24485.420000000002,16667.93,23343.65142857143,40605.28466666667
2019-05-24,96603.84,4,5,24,21,2,2019,0,0,16251.029999999999,36000.63,5242.43,22167.309999999998,40591.388000000006
2019-05-25,47684.37,5,5,25,21,2,2019,1,0,96603.84,36518.85,32482.61,30824.911428571428,43636.76833333333
2019-05-26,8366.71,6,5,26,21,2,2019,1,0,47684.37,22809.11,97494.87,32419.985714285714,44143.49366666667
2019-05-27,38272.18,0,5,27,22,2,2019,0,0,8366.71,11524.029999999999,93967.49,30356.785714285714,41172.55500000001
2019-05-28,6155.12,1,5,28,22,2,2019,0,0,38272.18,15744.86,40302.31,34177.95,39316.04466666667
2019-05-29,94811.97,2,5,29,22,2,2019,0,0,6155.12,16322.66,38602.21,32807.98714285714,38177.80500000001
2019-05-30,86275.14,3,5,30,22,2,2019,0,0,94811.97,16251.029999999999,67424.87,44020.74571428571,40051.46366666667
2019-05-31,13676.23,4,5,31,22,2,2019,0,1,86275.14,96603.84,8123.6,54024.19,40679.806
2019-06-01,37369.61,5,6,1,22,2,2019,1,0,13676.23,47684.37,66803.37,42177.388571428564,40864.89366666667
2019-06-02,134109.7,6,6,2,22,2,2019,1,0,37369.61,8366.71,66109.75,40703.85142857143,39883.76833333333
2019-06-03,69300.08,0,6,3,23,2,2019,0,0,134109.7,38272.18,229729.98,58667.13571428572,42150.433333333334
2019-06-04,218423.22,1,6,4,23,2,2019,0,0,69300.08,6155.12,6140.13,63099.69285714285,36802.770000000004
2019-06-05,91674.18000000001,2,6,5,23,2,2019,0,0,218423.22,94811.97,42965.26,93423.70714285714,43878.873
2019-06-06,38282.72,3,6,6,23,2,2019,0,0,91674.18000000001,86275.14,43295.9,92975.45142857144,45502.503666666664
2019-06-07,55268.21,4,6,7,23,2,2019,0,0,38282.72,13676.23,8275.84,86119.39142857143,45335.397666666664
2019-06-08,37895.65,5,6,8,23,2,2019,1,0,55268.21,37369.61,42573.98,92061.10285714288,46901.810000000005
2019-06-09,15313.95,6,6,9,23,2,2019,1,0,37895.65,134109.7,56964.630000000005,92136.25142857143,46745.865666666665
2019-06-10,15163.480000000001,0,6,10,24,2,2019,0,0,15313.95,69300.08,14898.18,75165.43000000001,45357.509666666665
2019-06-11,32975.22,1,6,11,24,2,2019,0,0,15163.480000000001,218423.22,29540.56,67431.63,45366.353
2019-06-12,13166.31,2,6,12,24,2,2019,0,0,32975.22,91674.18000000001,5004.02,40939.05857142858,45480.84166666667
2019-06-13,58509.670000000006,3,6,13,24,2,2019,0,0,13166.31,38282.72,5509.9,29723.648571428574,45752.918
2019-06-14,15605.43,4,6,14,24,2,2019,0,0,58509.670000000006,55268.21,36633.16,32613.21285714286,47519.577000000005
2019-06-15,57542.34,5,6,15,24,2,2019,1,0,15605.43,37895.65,24485.420000000002,26947.101428571426,46818.65266666667
2019-06-16,23381.690000000002,6,6,16,24,2,2019,1,0,57542.34,15313.95,36000.63,29753.77142857143,47920.55
2019-06-17,26416.8,0,6,17,25,2,2019,0,0,23381.690000000002,15163.480000000001,36518.85,30906.30571428571,47499.91866666667
2019-06-18,33962.17,1,6,18,25,2,2019,0,0,26416.8,32975.22,22809.11,32513.92285714286,47163.183666666664
2019-06-19,25779.78,2,6,19,25,2,2019,0,0,33962.17,13166.31,11524.029999999999,32654.915714285715,47534.952333333335
2019-06-20,46491.67,3,6,20,25,2,2019,0,0,25779.78,58509.670000000006,15744.86,34456.840000000004,48010.144
2019-06-21,62999.95999999999,4,6,21,25,2,2019,0,0,46491.67,15605.43,16322.66,32739.98285714286,49035.03766666667
2019-06-22,85252.47,5,6,22,25,2,2019,1,0,62999.95999999999,57542.34,16251.029999999999,39510.63,50590.94766666667
2019-06-23,18252.34,6,6,23,25,2,2019,1,0,85252.47,23381.690000000002,96603.84,43469.219999999994,52890.99566666666
2019-06-24,33176.2,0,6,24,26,2,2019,0,0,18252.34,26416.8,47684.37,42736.455714285716,50279.279
2019-06-25,51342.95,1,6,25,26,2,2019,0,0,33176.2,33962.17,8366.71,43702.08428571428,49795.67333333333
2019-06-26,40614.02,2,6,26,26,2,2019,0,0,51342.95,25779.78,38272.18,46185.05285714285,51228.21466666667
2019-06-27,37201.82,3,6,27,26,2,2019,0,0,40614.02,46491.67,6155.12,48304.229999999996,51306.276
2019-06-28,66943.4,4,6,28,26,2,2019,0,0,37201.82,62999.95999999999,94811.97,46977.10857142857,52341.166
2019-06-29,82490.81,5,6,29,26,2,2019,1,0,66943.4,85252.47,86275.14,47540.457142857136,51412.21366666666
2019-06-30,49778.200000000004,6,6,30,26,2,2019,1,1,82490.81,18252.34,13676.23,47145.934285714284,51286.06933333333
2019-07-01,56114.59,0,7,1,27,3,2019,0,0,49778.200000000004,33176.2,37369.61,51649.62857142857,52489.46833333334
2019-07-02,368455.3,1,7,2,27,3,2019,0,0,56114.59,51342.95,134109.7,54926.54142857143,53114.301
2019-07-03,57423.19,2,7,3,27,3,2019,0,0,368455.3,40614.02,69300.08,100228.30571428571,60925.820999999996
2019-07-04,52790.37,3,7,4,27,3,2019,0,0,57423.19,37201.82,218423.22,102629.61571428573,60529.924666666666
2019-07-05,136547.43,4,7,5,27,3,2019,0,0,52790.37,66943.4,91674.18000000001,104856.55142857145,55008.829666666665
2019-07-06,15596.69,5,7,6,27,3,2019,1,0,136547.43,82490.81,38282.72,114799.9842857143,56504.60466666667
2019-07-07,32656.21,6,7,7,27,3,2019,1,0,15596.69,49778.200000000004,55268.21,105243.68142857142,55748.40366666667
2019-07-08,35798.93,0,7,8,28,3,2019,0,0,32656.21,56114.59,37895.65,102797.68285714286,54994.67033333333
2019-07-09,19772.95,1,7,9,28,3,2019,0,0,35798.93,368455.3,15313.95,99895.44571428571,54924.77966666666
2019-07-10,10202.76,2,7,10,28,3,2019,0,0,19772.95,57423.19,15163.480000000001,50083.68142857143,55073.41299999999
2019-07-11,71833.0,3,7,11,28,3,2019,0,0,10202.76,52790.37,32975.22,43337.90571428571,54908.05566666667
2019-07-12,13588.13,4,7,12,28,3,2019,0,0,71833.0,136547.43,13166.31,46058.28142857143,56203.314999999995
2019-07-13,55450.95,5,7,13,28,3,2019,1,0,13588.13,15596.69,58509.670000000006,28492.667142857146,56217.37566666667
2019-07-14,22328.28,6,7,14,28,3,2019,1,0,55450.95,32656.21,15605.43,34186.13285714285,56115.418333333335
2019-07-15,22398.1,0,7,15,29,3,2019,0,0,22328.28,35798.93,57542.34,32710.714285714286,56339.51333333333
2019-07-16,14858.26,1,7,16,29,3,2019,0,0,22398.1,19772.95,23381.690000000002,30796.31,55168.038666666675
2019-07-17,17194.19,2,7,17,29,3,2019,0,0,14858.26,10202.76,26416.8,30094.21142857143,54883.92433333332
2019-07-18,7944.099999999999,3,7,18,29,3,2019,0,0,17194.19,71833.0,33962.17,31092.98714285714,54576.504
2019-07-19,141233.51,4,7,19,29,3,2019,0,0,7944.099999999999,13588.13,25779.78,21966.001428571424,53709.23499999999
2019-07-20,20534.7,5,7,20,29,3,2019,1,0,141233.51,55450.95,46491.67,40201.055714285714,57557.69266666666
2019-07-21,41415.6,6,7,21,29,3,2019,1,0,20534.7,22328.28,62999.95999999999,35213.020000000004,56692.46033333333
2019-07-22,88438.07,0,7,22,30,3,2019,0,0,41415.6,22398.1,85252.47,37939.780000000006,55972.98166666667
2019-07-23,7205.21,1,7,23,30,3,2019,0,0,88438.07,14858.26,18252.34,47374.061428571425,56079.168333333335
2019-07-24,23342.37,2,7,24,30,3,2019,0,0,7205.21,17194.19,33176.2,46280.76857142857,55710.93066666667
2019-07-25,9625.97,3,7,25,30,3,2019,0,0,23342.37,7944.099999999999,51342.95,47159.08,55383.13633333333
2019-07-26,41217.36,4,7,26,30,3,2019,0,0,9625.97,141233.51,40614.02,47399.34714285714,53992.57033333334
2019-07-27,49218.87,5,7,27,30,3,2019,1,0,41217.36,20534.7,37201.82,33111.32571428571,54012.681666666664
2019-07-28,49422.65,6,7,28,30,3,2019,1,0,49218.87,41415.6,66943.4,37209.06428571429,54413.25
2019-07-29,50072.76,0,7,29,31,3,2019,0,0,49422.65,88438.07,82490.81,38352.92857142857,53829.225
2019-07-30,30176.69,1,7,30,31,3,2019,0,0,50072.76,7205.21,49778.200000000004,32872.17,52748.62333333333
2019-07-31,30615.59,2,7,31,31,3,2019,0,1,30176.69,23342.37,56114.59,36153.81,52095.23966666667
2019-08-01,4155.9,3,8,1,31,3,2019,0,0,30615.59,9625.97,368455.3,37192.84142857143,51245.273
2019-08-02,171955.03,4,8,2,31,3,2019,0,0,4155.9,41217.36,57423.19,36411.40285714286,39101.95966666667
2019-08-03,42371.94,5,8,3,31,3,2019,1,0,171955.03,49218.87,52790.37,55088.212857142855,42919.687666666665
2019-08-04,240631.18,6,8,4,31,3,2019,1,0,42371.94,49422.65,136547.43,54110.08000000001,42572.40666666667
2019-08-05,159502.25,0,8,5,32,3,2019,0,0,240631.18,50072.76,15596.69,81425.58428571429,46041.865
2019-08-06,13124.47,1,8,6,32,3,2019,0,0,159502.25,30176.69,32656.21,97058.36857142857,50838.717
2019-08-07,14737.05,2,8,7,32,3,2019,0,0,13124.47,30615.59,35798.93,94622.33714285714,50187.659
2019-08-08,8543.43,3,8,8,32,3,2019,0,0,14737.05,4155.9,19772.95,92353.97428571428,49485.596333333335
2019-08-09,35014.61,4,8,9,32,3,2019,0,0,8543.43,171955.03,10202.76,92980.7642857143,49111.279
2019-08-10,15391.3,5,8,10,32,3,2019,1,0,35014.61,42371.94,71833.0,73417.84714285715,49938.34066666667
2019-08-11,31447.03,6,8,11,32,3,2019,1,0,15391.3,240631.18,13588.13,69563.47,48056.950666666664
2019-08-12,20774.66,0,8,12,33,3,2019,0,0,31447.03,159502.25,55450.95,39680.020000000004,48652.24733333333
2019-08-13,53201.329999999994,1,8,13,33,3,2019,0,0,20774.66,13124.47,22328.28,19861.792857142857,47496.37100000001
2019-08-14,23459.75,2,8,14,33,3,2019,0,0,53201.329999999994,14737.05,22398.1,25587.058571428566,48525.47266666666
2019-08-15,70740.97,3,8,15,33,3,2019,0,0,23459.75,8543.43,14858.26,26833.15857142857,48560.861000000004
2019-08-16,72755.34999999999,4,8,16,33,3,2019,0,0,70740.97,35014.61,17194.19,35718.521428571425,50423.618
2019-08-17,14038.47,5,8,17,33,3,2019,1,0,72755.34999999999,15391.3,7944.099999999999,41110.055714285714,52275.65666666666
2019-08-18,20022.85,6,8,18,33,3,2019,1,0,14038.47,31447.03,141233.51,40916.794285714284,52478.80233333333
2019-08-19,41091.590000000004,0,8,19,34,3,2019,0,0,20022.85,20774.66,20534.7,39284.76857142857,48438.44700000001
2019-08-20,11524.02,1,8,20,34,3,2019,0,0,41091.590000000004,53201.329999999994,41415.6,42187.18714285714,49123.676666666666
2019-08-21,31541.609999999997,2,8,21,34,3,2019,0,0,11524.02,23459.75,88438.07,36233.28571428571,48127.29066666667
2019-08-22,59824.979999999996,3,8,22,34,3,2019,0,0,31541.609999999997,70740.97,7205.21,37387.83714285715,46230.742
2019-08-23,60761.17,4,8,23,34,3,2019,0,0,59824.979999999996,72755.34999999999,23342.37,35828.409999999996,47984.734333333334
2019-08-24,10209.62,5,8,24,34,3,2019,1,0,60761.17,14038.47,9625.97,34114.955714285716,49232.02766666667
2019-08-25,11614.99,6,8,25,34,3,2019,1,0,10209.62,20022.85,41217.36,33567.97714285714,49251.48266666666
2019-08-26,11644.560000000001,0,8,26,35,3,2019,0,0,11614.99,41091.590000000004,49218.87,32366.854285714282,48264.737
2019-08-27,97066.36,1,8,27,35,3,2019,0,0,11644.560000000001,11524.02,49422.65,28160.135714285712,47012.259999999995
2019-08-28,112593.84,2,8,28,35,3,2019,0,0,97066.36,31541.609999999997,50072.76,40380.47000000001,48600.38366666667
2019-08-29,50591.54,3,8,29,35,3,2019,0,0,112593.84,59824.979999999996,30176.69,51959.36,50684.41966666667
2019-08-30,175217.53,4,8,30,35,3,2019,0,0,50591.54,60761.17,30615.59,50640.29714285715,51364.914666666664
2019-08-31,49235.65,5,8,31,35,3,2019,1,1,175217.53,10209.62,4155.9,66991.20571428572,56184.97933333333
2019-09-01,251018.09000000003,6,9,1,35,3,2019,1,0,49235.65,11614.99,171955.03,72566.35285714286,57687.63766666667
2019-09-02,311712.14999999997,0,9,2,36,3,2019,0,0,251018.09000000003,11644.560000000001,42371.94,106766.79571428572,60323.073
2019-09-03,35871.94,1,9,3,36,3,2019,0,0,311712.14999999997,97066.36,240631.18,149633.5942857143,69301.08
2019-09-04,81141.12000000001,2,9,4,36,3,2019,0,0,35871.94,112593.84,159502.25,140891.5342857143,62475.772
2019-09-05,129057.7,3,9,5,36,3,2019,0,0,81141.12000000001,50591.54,13124.47,136398.28857142857,59863.734333333334
2019-09-06,40680.15,4,9,6,36,3,2019,0,0,129057.7,175217.53,14737.05,147607.74000000002,63728.17533333333
2019-09-07,39592.2,5,9,7,36,3,2019,1,0,40680.15,49235.65,8543.43,128388.1142857143,64592.94533333333
2019-09-08,20150.84,6,9,8,36,3,2019,1,0,39592.2,251018.09000000003,35014.61,127010.47857142857,65627.90433333332
2019-09-09,42614.479999999996,0,9,9,37,3,2019,0,0,20150.84,311712.14999999997,15391.3,94029.44285714286,65132.44533333334
2019-09-10,15967.310000000001,1,9,10,37,3,2019,0,0,42614.479999999996,35871.94,31447.03,55586.91857142857,66039.88466666666
2019-09-11,11169.86,2,9,11,37,3,2019,0,0,15967.310000000001,81141.12000000001,20774.66,52743.4,65523.894
2019-09-12,42055.24,3,9,12,37,3,2019,0,0,11169.86,129057.7,53201.329999999994,42747.50571428572,65203.73399999999
2019-09-13,100852.71999999999,4,9,13,37,3,2019,0,0,42055.24,40680.15,23459.75,30318.58285714286,64832.19766666667
2019-09-14,37480.4,5,9,14,37,3,2019,1,0,100852.71999999999,39592.2,70740.97,38914.66428571429,67411.96333333333
2019-09-15,131131.75,6,9,15,37,3,2019,1,0,37480.4,20150.84,72755.34999999999,38612.97857142857,66303.27766666668
2019-09-16,25793.59,0,9,16,38,3,2019,0,0,131131.75,42614.479999999996,14038.47,54467.39428571429,68249.15766666667
2019-09-17,20472.13,1,9,17,38,3,2019,0,0,25793.59,15967.310000000001,20022.85,52064.409999999996,68640.99500000001
2019-09-18,35433.09,2,9,18,38,3,2019,0,0,20472.13,11169.86,41091.590000000004,52707.955714285716,68655.97099999999
2019-09-19,45741.72,3,9,19,38,3,2019,0,0,35433.09,42055.24,11524.02,56174.13142857142,68467.35433333334
2019-09-20,37644.07,4,9,20,38,3,2019,0,0,45741.72,100852.71999999999,31541.609999999997,56700.771428571425,69607.94433333333
2019-09-21,22043.05,5,9,21,38,3,2019,1,0,37644.07,37480.4,59824.979999999996,47670.96428571428,69811.35966666666
2019-09-22,15963.34,6,9,22,38,3,2019,1,0,22043.05,131131.75,60761.17,45465.62857142857,68551.962
2019-09-23,14340.67,0,9,23,39,3,2019,0,0,15963.34,25793.59,10209.62,29012.99857142857,67058.701
2019-09-24,11147.74,1,9,24,39,3,2019,0,0,14340.67,20472.13,11614.99,27376.867142857143,67196.40266666666
2019-09-25,41897.15,2,9,25,39,3,2019,0,0,11147.74,35433.09,11644.560000000001,26044.81142857143,67180.82766666666
2019-09-26,19507.53,3,9,26,39,3,2019,0,0,41897.15,45741.72,97066.36,26968.24857142857,68189.24733333333
2019-09-27,148299.94,4,9,27,39,3,2019,0,0,19507.53,37644.07,112593.84,23220.507142857143,65603.95300000001
2019-09-28,29025.269999999997,5,9,28,39,3,2019,1,0,148299.94,22043.05,50591.54,39028.48857142857,66794.15633333333
2019-09-29,55373.619999999995,6,9,29,39,3,2019,1,0,29025.269999999997,15963.34,175217.53,40025.94857142858,66075.28066666667
2019-09-30,48834.270000000004,0,9,30,40,3,2019,0,1,55373.619999999995,14340.67,49235.65,45655.98857142857,62080.48366666667
2019-10-01,0.0,1,10,1,40,4,2019,0,0,48834.270000000004,11147.74,251018.09000000003,50583.64571428571,62067.10433333333
2019-10-02,0.0,2,10,2,40,4,2019,0,0,0.0,41897.15,311712.14999999997,48991.11142857142,53699.83466666667
2019-10-03,0.0,3,10,3,40,4,2019,0,0,0.0,19507.53,35871.94,43005.80428571428,43309.42966666666
2019-10-04,0.0,4,10,4,40,4,2019,0,0,0.0,148299.94,81141.12000000001,40219.014285714286,42113.698333333334
2019-10-05,0.0,5,10,5,40,4,2019,1,0,0.0,29025.269999999997,129057.7,19033.308571428573,39408.99433333333
2019-10-06,0.0,6,10,6,40,4,2019,1,0,0.0,55373.619999999995,40680.15,14886.84142857143,35107.070999999996
2019-10-07,0.0,0,10,7,41,4,2019,0,0,0.0,48834.270000000004,39592.2,6976.324285714286,33751.066
2019-10-08,0.0,1,10,8,41,4,2019,0,0,0.0,0.0,20150.84,0.0,32431.325999999997
2019-10-09,0.0,2,10,9,41,4,2019,0,0,0.0,0.0,42614.479999999996,0.0,31759.63133333333
2019-10-10,0.0,3,10,10,41,4,2019,0,0,0.0,0.0,15967.310000000001,0.0,30339.148666666664
2019-10-11,0.0,4,10,11,41,4,2019,0,0,0.0,0.0,11169.86,0.0,29806.904999999995
2019-10-12,0.0,5,10,12,41,4,2019,1,0,0.0,0.0,42055.24,0.0,29434.57633333333
2019-10-13,0.0,6,10,13,41,4,2019,1,0,0.0,0.0,100852.71999999999,0.0,28032.734999999997
2019-10-14,44286.7,0,10,14,42,4,2019,0,0,0.0,0.0,37480.4,0.0,24670.977666666666
2019-10-15,63821.100000000006,1,10,15,42,4,2019,0,0,44286.7,0.0,131131.75,6326.671428571428,24897.854333333333
2019-10-16,59064.94,2,10,16,42,4,2019,0,0,63821.100000000006,0.0,25793.59,15443.971428571429,22654.166
2019-10-17,0.0,3,10,17,42,4,2019,0,0,59064.94,0.0,20472.13,23881.82,23763.211
2019-10-18,0.0,4,10,18,42,4,2019,0,0,0.0,0.0,35433.09,23881.82,23080.806666666664
2019-10-19,0.0,5,10,19,42,4,2019,1,0,0.0,0.0,45741.72,23881.82,21899.703666666665
2019-10-20,0.0,6,10,20,42,4,2019,1,0,0.0,0.0,37644.07,23881.82,20374.979666666663
2019-10-21,18776.31,0,10,21,43,4,2019,0,0,0.0,44286.7,22043.05,23881.82,19120.177333333333
2019-10-22,29956.29,1,10,22,43,4,2019,0,0,18776.31,63821.100000000006,15963.34,20237.47857142857,19011.286
2019-10-23,27919.3,2,10,23,43,4,2019,0,0,29956.29,59064.94,14340.67,15399.648571428572,19477.717666666667
2019-10-24,0.0,3,10,24,43,4,2019,0,0,27919.3,0.0,11147.74,10950.271428571428,19930.338666666667
2019-10-25,5557.06,4,10,25,43,4,2019,0,0,0.0,0.0,41897.15,10950.271428571428,19558.74733333333
2019-10-26,0.0,5,10,26,43,4,2019,1,0,5557.06,0.0,19507.53,11744.137142857144,18347.411000000004
2019-10-27,22387.39,6,10,27,43,4,2019,1,0,0.0,0.0,148299.94,11744.137142857144,17697.16
2019-10-28,0.0,0,10,28,44,4,2019,0,0,22387.39,18776.31,29025.269999999997,14942.335714285715,13500.075
2019-10-29,0.0,1,10,29,44,4,2019,0,0,0.0,29956.29,55373.619999999995,12260.005714285715,12532.565999999999
2019-10-30,0.0,2,10,30,44,4,2019,0,0,0.0,27919.3,48834.270000000004,7980.535714285715,10686.778666666667
2019-10-31,0.0,3,10,31,44,4,2019,0,1,0.0,0.0,0.0,3992.0642857142857,9058.969666666668
2019-11-01,35910.83,4,11,1,44,4,2019,0,0,0.0,5557.06,0.0,3992.0642857142857,9058.969666666668
2019-11-02,29330.11,5,11,2,44,4,2019,1,0,35910.83,0.0,0.0,8328.317142857142,10255.997333333335
2019-11-03,16700.17,6,11,3,44,4,2019,1,0,29330.11,22387.39,0.0,12518.332857142857,11233.667666666668
2019-11-04,0.0,0,11,4,45,4,2019,0,0,16700.17,0.0,0.0,11705.872857142856,11790.34
2019-11-05,46249.96,1,11,5,45,4,2019,0,0,0.0,0.0,0.0,11705.872857142856,11790.34
2019-11-06,13526.99,2,11,6,45,4,2019,0,0,46249.96,0.0,0.0,18313.010000000002,13332.005333333334
2019-11-07,0.0,3,11,7,45,4,2019,0,0,13526.99,0.0,0.0,20245.437142857143,13782.905
2019-11-08,26381.989999999998,4,11,8,45,4,2019,0,0,0.0,35910.83,0.0,20245.437142857143,13782.905
2019-11-09,0.0,5,11,9,45,4,2019,1,0,26381.989999999998,29330.11,0.0,18884.174285714285,14662.304666666667
2019-11-10,34231.0,6,11,10,45,4,2019,1,0,0.0,16700.17,0.0,14694.15857142857,14662.304666666667
