transaction_id,transaction_date,transaction_time,merchant,description,amount,currency,payment_method,transaction_type,category,city,state,country,day,week,month,weekend,month_end,salary_week,festival_season
TXN002773,2018-06-05,13:41:43,Burger King,UPI/Paytm/Burger King,116.0,INR,UPI,Debit,Food,Pune,Maharashtra,India,5,23,6,0,0,0,0
TXN002774,2018-06-05,15:53:03,Blinkit,Debit Card Blinkit,301.11,INR,Debit Card,Debit,Groceries,Mumbai,Maharashtra,India,5,23,6,0,0,0,0
TXN002775,2018-06-05,16:43:57,Bakery,UPI/Bakery,150.62,INR,UPI,Debit,Other,Nagpur,Maharashtra,India,5,23,6,0,0,0,0
TXN002776,2018-06-05,18:40:29,Rapido,Debit Card Rapido,881.0,INR,Debit Card,Debit,Miscellaneous,Kolkata,West Bengal,India,5,23,6,0,0,0,0
TXN002777,2018-06-06,06:01:56,BookMyShow,Debit Card BookMyShow,437.94,INR,Debit Card,Debit,Entertainment,Chennai,Tamil Nadu,India,6,23,6,0,0,0,0
TXN002778,2018-06-06,12:11:53,Bajaj Allianz,Auto Debit Bajaj Allianz Insurance Premium,8075.36,INR,Auto Debit,Debit,Insurance,Mumbai,Maharashtra,India,6,23,6,0,0,0,0
TXN002779,2018-06-06,13:34:22,HPCL,UPI/HPCL,2777.16,INR,UPI,Debit,Fuel,Lucknow,Uttar Pradesh,India,6,23,6,0,0,0,0
TXN002780,2018-06-06,13:45:47,Flipkart,POS Purchase Flipkart,288.0,INR,Credit Card,Debit,Shopping,Hyderabad,Telangana,India,6,23,6,0,0,0,0
TXN002781,2018-06-06,13:48:06,Tea Stall,UPI/Tea Stall,147.88,INR,UPI,Debit,Other,Jaipur,Rajasthan,India,6,23,6,0,0,0,0
TXN002782,2018-06-06,15:34:38,Indian Oil,Debit Card Indian Oil,3195.47,INR,Debit Card,Debit,Fuel,Chennai,Tamil Nadu,India,6,23,6,0,0,0,0
TXN002783,2018-06-06,18:23:10,EatClub,UPI/Paytm/EatClub,383.91,INR,UPI,Debit,Food,Nagpur,Maharashtra,India,6,23,6,0,0,0,0
TXN002784,2018-06-07,08:08:50,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,12214.53,INR,Net Banking,Debit,Bills,Noida,Uttar Pradesh,India,7,23,6,0,0,0,0
TXN002785,2018-06-07,12:25:58,Cafe Coffee Day,Debit Card Cafe Coffee Day,759.47,INR,Debit Card,Debit,Food,Surat,Gujarat,India,7,23,6,0,0,0,0
TXN002786,2018-06-07,13:33:15,Zomato,UPI/Paytm/Zomato,116.0,INR,UPI,Debit,Food,Ahmedabad,Gujarat,India,7,23,6,0,0,0,0
TXN002787,2018-06-07,14:03:17,Faasos,UPI/Paytm/Faasos,353.87,INR,UPI,Debit,Food,Ahmedabad,Gujarat,India,7,23,6,0,0,0,0
TXN002788,2018-06-07,19:22:51,Municipal Water Department,UPI/Municipal Water Department,1106.87,INR,UPI,Debit,Bills,Nagpur,Maharashtra,India,7,23,6,0,0,0,0
TXN002789,2018-06-08,10:44:38,Zomato,POS Purchase Zomato,116.0,INR,Credit Card,Debit,Food,Mumbai,Maharashtra,India,8,23,6,0,0,0,0
TXN002790,2018-06-08,10:54:06,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,785.88,INR,Net Banking,Debit,Bills,Lucknow,Uttar Pradesh,India,8,23,6,0,0,0,0
TXN002791,2018-06-08,14:41:04,Jio Fiber,Auto Debit Jio Fiber,1315.09,INR,Auto Debit,Debit,Bills,Hyderabad,Telangana,India,8,23,6,0,0,0,0
TXN002792,2018-06-08,14:53:12,Tea Stall,UPI/Tea Stall,69.16,INR,UPI,Debit,Other,Delhi,Delhi,India,8,23,6,0,0,0,0
TXN002793,2018-06-08,20:57:54,Cafe Coffee Day,UPI/Paytm/Cafe Coffee Day,1398.82,INR,UPI,Debit,Food,Noida,Uttar Pradesh,India,8,23,6,0,0,0,0
TXN002794,2018-06-08,21:12:39,Starbucks India,Debit Card Starbucks India,145.02,INR,Debit Card,Debit,Food,Noida,Uttar Pradesh,India,8,23,6,0,0,0,0
TXN002795,2018-06-08,23:55:16,Ajio,POS Purchase Ajio,4036.78,INR,Credit Card,Debit,Shopping,Surat,Gujarat,India,8,23,6,0,0,0,0
TXN002796,2018-06-09,06:37:34,Zepto,UPI/DR/286669820/Zepto,779.4,INR,UPI,Debit,Groceries,Jaipur,Rajasthan,India,9,23,6,1,0,0,0
TXN002797,2018-06-09,08:44:39,Employer Salary Credit,NEFT Salary Credit,41362.59,INR,NEFT,Credit,Salary,Noida,Uttar Pradesh,India,9,23,6,1,0,0,0
TXN002798,2018-06-09,09:00:36,BSNL,Auto Debit BSNL,3090.63,INR,Auto Debit,Debit,Bills,Kochi,Kerala,India,9,23,6,1,0,0,0
TXN002799,2018-06-09,11:18:47,Misc Vendor,Debit Card Misc Vendor,69.39,INR,Debit Card,Debit,Other,Chennai,Tamil Nadu,India,9,23,6,1,0,0,0
TXN002800,2018-06-09,13:34:46,DMart,UPI/DR/126527569/DMart,397.61,INR,UPI,Debit,Groceries,Nagpur,Maharashtra,India,9,23,6,1,0,0,0
TXN002801,2018-06-09,14:20:44,Naturals Salon,Debit Card Naturals Salon,60.34,INR,Debit Card,Debit,Miscellaneous,Hyderabad,Telangana,India,9,23,6,1,0,0,0
TXN002802,2018-06-10,08:06:37,Jio,UPI/Jio,187.0,INR,UPI,Debit,Bills,Bengaluru,Karnataka,India,10,23,6,1,0,0,0
TXN002803,2018-06-10,12:45:13,Municipal Water Department,Net Banking Payment Municipal Water Department,1290.54,INR,Net Banking,Debit,Bills,Mumbai,Maharashtra,India,10,23,6,1,0,0,0
TXN002804,2018-06-11,06:59:36,Jio,Auto Debit Jio,8783.69,INR,Auto Debit,Debit,Bills,Mumbai,Maharashtra,India,11,24,6,0,0,0,0
TXN002805,2018-06-11,12:17:17,House Rent Payment,NEFT Rent Payment,43127.43,INR,NEFT,Debit,Rent,Delhi,Delhi,India,11,24,6,0,0,0,0
TXN002806,2018-06-11,12:42:06,Tata Power,Net Banking Payment Tata Power,536.09,INR,Net Banking,Debit,Bills,Kochi,Kerala,India,11,24,6,0,0,0,0
TXN002807,2018-06-11,15:35:06,Amazon Prime,Auto Debit Amazon Prime Subscription,468.43,INR,Auto Debit,Debit,Subscription,Kochi,Kerala,India,11,24,6,0,0,0,0
TXN002808,2018-06-11,18:59:45,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,12749.75,INR,Net Banking,Debit,Bills,Surat,Gujarat,India,11,24,6,0,0,0,0
TXN002809,2018-06-12,05:23:58,Tata Power,Net Banking Payment Tata Power,6331.71,INR,Net Banking,Debit,Bills,Nagpur,Maharashtra,India,12,24,6,0,0,0,0
TXN002810,2018-06-12,10:36:12,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,587.17,INR,Auto Debit,Debit,Bills,Mumbai,Maharashtra,India,12,24,6,0,0,0,0
TXN002811,2018-06-12,12:55:45,Cafe Coffee Day,Debit Card Cafe Coffee Day,740.56,INR,Debit Card,Debit,Food,Jaipur,Rajasthan,India,12,24,6,0,0,0,0
TXN002812,2018-06-12,16:46:08,Nykaa,UPI Payment Nykaa,288.0,INR,UPI,Debit,Shopping,Nagpur,Maharashtra,India,12,24,6,0,0,0,0
TXN002813,2018-06-12,16:55:06,Indian Oil,Debit Card Indian Oil,2791.73,INR,Debit Card,Debit,Fuel,Bengaluru,Karnataka,India,12,24,6,0,0,0,0
TXN002814,2018-06-13,01:41:36,HPCL,Debit Card HPCL,3259.65,INR,Debit Card,Debit,Fuel,Surat,Gujarat,India,13,24,6,0,0,0,0
TXN002815,2018-06-13,02:32:27,BPCL,UPI/BPCL,3061.18,INR,UPI,Debit,Fuel,Delhi,Delhi,India,13,24,6,0,0,0,0
TXN002816,2018-06-13,06:16:52,Social,Debit Card Social,555.29,INR,Debit Card,Debit,Food,Bengaluru,Karnataka,India,13,24,6,0,0,0,0
TXN002817,2018-06-13,08:38:29,BEST,Auto Debit BEST,1575.23,INR,Auto Debit,Debit,Bills,Noida,Uttar Pradesh,India,13,24,6,0,0,0,0
TXN002818,2018-06-13,10:29:34,Faasos,POS Purchase Faasos,116.0,INR,Credit Card,Debit,Food,Hyderabad,Telangana,India,13,24,6,0,0,0,0
TXN002819,2018-06-13,12:29:36,Chaayos,Debit Card Chaayos,641.34,INR,Debit Card,Debit,Food,Surat,Gujarat,India,13,24,6,0,0,0,0
TXN002820,2018-06-13,12:46:11,HPCL,UPI/HPCL,2391.37,INR,UPI,Debit,Fuel,Kolkata,West Bengal,India,13,24,6,0,0,0,0
TXN002821,2018-06-13,17:52:45,Spotify,Auto Debit Spotify Subscription,627.48,INR,Auto Debit,Debit,Subscription,Delhi,Delhi,India,13,24,6,0,0,0,0
TXN002822,2018-06-14,07:43:31,Third Wave Coffee,UPI/Paytm/Third Wave Coffee,825.39,INR,UPI,Debit,Food,Pune,Maharashtra,India,14,24,6,0,0,0,0
TXN002823,2018-06-14,13:32:49,BSNL,Auto Debit BSNL,490.4,INR,Auto Debit,Debit,Bills,Jaipur,Rajasthan,India,14,24,6,0,0,0,0
TXN002824,2018-06-15,04:20:04,Swiggy,Debit Card Swiggy,1111.53,INR,Debit Card,Debit,Food,Nagpur,Maharashtra,India,15,24,6,0,0,0,0
TXN002825,2018-06-15,10:07:06,BigBasket,UPI/DR/807499502/BigBasket,736.06,INR,UPI,Debit,Groceries,Delhi,Delhi,India,15,24,6,0,0,0,0
TXN002826,2018-06-15,11:57:37,Nykaa,POS Purchase Nykaa,288.0,INR,Credit Card,Debit,Shopping,Kochi,Kerala,India,15,24,6,0,0,0,0
TXN002827,2018-06-15,12:17:12,KFC India,UPI/Paytm/KFC India,497.59,INR,UPI,Debit,Food,Delhi,Delhi,India,15,24,6,0,0,0,0
TXN002828,2018-06-15,12:50:52,Lakme Salon,POS Purchase Lakme Salon,1086.31,INR,Credit Card,Debit,Miscellaneous,Ahmedabad,Gujarat,India,15,24,6,0,0,0,0
TXN002829,2018-06-15,13:25:00,Indian Oil,UPI/Indian Oil,2941.09,INR,UPI,Debit,Fuel,Mumbai,Maharashtra,India,15,24,6,0,0,0,0
TXN002830,2018-06-15,13:25:37,Tata Play,Auto Debit Tata Play Subscription,328.21,INR,Auto Debit,Debit,Subscription,Ahmedabad,Gujarat,India,15,24,6,0,0,0,0
TXN002831,2018-06-15,19:06:51,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,376.19,INR,Net Banking,Debit,Bills,Kolkata,West Bengal,India,15,24,6,0,0,0,0
TXN002832,2018-06-15,21:39:02,Employer Salary Credit,NEFT Salary Credit,55535.43,INR,NEFT,Credit,Salary,Lucknow,Uttar Pradesh,India,15,24,6,0,0,0,0
TXN002833,2018-06-15,23:21:10,Airtel,Auto Debit Airtel,1029.24,INR,Auto Debit,Debit,Bills,Lucknow,Uttar Pradesh,India,15,24,6,0,0,0,0
TXN002834,2018-06-16,06:14:12,Airtel,Net Banking Payment Airtel,1956.61,INR,Net Banking,Debit,Bills,Kochi,Kerala,India,16,24,6,1,0,0,0
TXN002835,2018-06-16,07:30:08,HPCL,Debit Card HPCL,2652.67,INR,Debit Card,Debit,Fuel,Pune,Maharashtra,India,16,24,6,1,0,0,0
TXN002836,2018-06-16,08:42:27,Spotify,Auto Debit Spotify Subscription,754.89,INR,Auto Debit,Debit,Subscription,Pune,Maharashtra,India,16,24,6,1,0,0,0
TXN002837,2018-06-16,11:39:26,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1058.94,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India,16,24,6,1,0,0,0
TXN002838,2018-06-16,13:35:47,Misc Vendor,UPI/Misc Vendor,1752.62,INR,UPI,Debit,Other,Chennai,Tamil Nadu,India,16,24,6,1,0,0,0
TXN002839,2018-06-16,13:38:28,Municipal Water Department,Auto Debit Municipal Water Department,1404.76,INR,Auto Debit,Debit,Bills,Ahmedabad,Gujarat,India,16,24,6,1,0,0,0
TXN002840,2018-06-16,16:48:07,Bakery,Debit Card Bakery,339.67,INR,Debit Card,Debit,Other,Jaipur,Rajasthan,India,16,24,6,1,0,0,0
TXN002841,2018-06-16,20:10:05,Starbucks India,UPI/Paytm/Starbucks India,116.0,INR,UPI,Debit,Food,Jaipur,Rajasthan,India,16,24,6,1,0,0,0
TXN002842,2018-06-16,20:36:50,Cafe Coffee Day,UPI/Paytm/Cafe Coffee Day,684.17,INR,UPI,Debit,Food,Surat,Gujarat,India,16,24,6,1,0,0,0
TXN002843,2018-06-17,11:33:39,Municipal Water Department,Net Banking Payment Municipal Water Department,9894.69,INR,Net Banking,Debit,Bills,Pune,Maharashtra,India,17,24,6,1,0,0,0
TXN002844,2018-06-17,18:46:36,Misc Vendor,UPI/Misc Vendor,1768.51,INR,UPI,Debit,Other,Bengaluru,Karnataka,India,17,24,6,1,0,0,0
TXN002845,2018-06-17,21:58:43,Employer Salary Credit,NEFT Salary Credit,41585.43,INR,NEFT,Credit,Salary,Lucknow,Uttar Pradesh,India,17,24,6,1,0,0,0
TXN002846,2018-06-17,22:12:36,Third Wave Coffee,UPI/Paytm/Third Wave Coffee,187.09,INR,UPI,Debit,Food,Noida,Uttar Pradesh,India,17,24,6,1,0,0,0
TXN002847,2018-06-18,08:34:16,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,4119.21,INR,Auto Debit,Debit,Bills,Mumbai,Maharashtra,India,18,25,6,0,0,0,0
TXN002848,2018-06-18,18:38:20,Municipal Water Department,Auto Debit Municipal Water Department,1233.33,INR,Auto Debit,Debit,Bills,Delhi,Delhi,India,18,25,6,0,0,0,0
TXN002849,2018-06-19,06:38:05,Bharat Gas,UPI/Bharat Gas,3393.14,INR,UPI,Debit,Bills,Kolkata,West Bengal,India,19,25,6,0,0,0,0
TXN002850,2018-06-19,10:25:36,HPCL,UPI/HPCL,3117.55,INR,UPI,Debit,Fuel,Kolkata,West Bengal,India,19,25,6,0,0,0,0
TXN002851,2018-06-19,11:24:14,Airtel,Auto Debit Airtel,5941.61,INR,Auto Debit,Debit,Bills,Kochi,Kerala,India,19,25,6,0,0,0,0
TXN002852,2018-06-19,12:16:58,Third Wave Coffee,POS Purchase Third Wave Coffee,817.22,INR,Credit Card,Debit,Food,Kochi,Kerala,India,19,25,6,0,0,0,0
TXN002853,2018-06-19,17:03:09,Misc Vendor,UPI/Misc Vendor,2411.64,INR,UPI,Debit,Other,Lucknow,Uttar Pradesh,India,19,25,6,0,0,0,0
TXN002854,2018-06-19,22:44:01,Credit Card Bill Payment,UPI/Credit Card Bill Payment,4408.55,INR,UPI,Debit,Bills,Kochi,Kerala,India,19,25,6,0,0,0,0
TXN002855,2018-06-20,00:30:37,Barbeque Nation,UPI/Paytm/Barbeque Nation,147.38,INR,UPI,Debit,Food,Ahmedabad,Gujarat,India,20,25,6,0,0,0,0
TXN002856,2018-06-20,08:39:17,BPCL,Cash Withdrawal ATM,2407.53,INR,Cash Withdrawal,Debit,Fuel,Jaipur,Rajasthan,India,20,25,6,0,0,0,0
TXN002857,2018-06-20,11:14:01,Burger King,UPI/Paytm/Burger King,1932.25,INR,UPI,Debit,Food,Kolkata,West Bengal,India,20,25,6,0,0,0,0
TXN002858,2018-06-20,11:41:06,House Rent Payment,NEFT Rent Payment,37016.08,INR,NEFT,Debit,Rent,Kolkata,West Bengal,India,20,25,6,0,0,0,0
TXN002859,2018-06-20,13:57:10,Employer Salary Credit,NEFT Salary Credit,42818.28,INR,NEFT,Credit,Salary,Jaipur,Rajasthan,India,20,25,6,0,0,0,0
TXN002860,2018-06-20,15:42:51,Flower Shop,Cash Withdrawal ATM,388.21,INR,Cash Withdrawal,Debit,Other,Jaipur,Rajasthan,India,20,25,6,0,0,0,0
TXN002861,2018-06-20,21:03:06,Ace Hardware India,Debit Card Ace Hardware India,74.56,INR,Debit Card,Debit,Miscellaneous,Jaipur,Rajasthan,India,20,25,6,0,0,0,0
TXN002862,2018-06-21,11:35:24,Reliance Fresh,Debit Card Reliance Fresh,677.86,INR,Debit Card,Debit,Groceries,Surat,Gujarat,India,21,25,6,0,0,0,0
TXN002863,2018-06-21,12:05:12,BigBasket,POS Purchase BigBasket,604.98,INR,Credit Card,Debit,Groceries,Chennai,Tamil Nadu,India,21,25,6,0,0,0,0
TXN002864,2018-06-21,13:26:24,KFC India,UPI/Paytm/KFC India,536.55,INR,UPI,Debit,Food,Chennai,Tamil Nadu,India,21,25,6,0,0,0,0
TXN002865,2018-06-21,14:27:10,KFC India,UPI/Paytm/KFC India,116.0,INR,UPI,Debit,Food,Jaipur,Rajasthan,India,21,25,6,0,0,0,0
TXN002866,2018-06-22,06:55:21,Zepto,UPI/DR/661677752/Zepto,300.0,INR,UPI,Debit,Groceries,Noida,Uttar Pradesh,India,22,25,6,0,0,0,0
TXN002867,2018-06-22,11:57:34,Third Wave Coffee,Debit Card Third Wave Coffee,116.0,INR,Debit Card,Debit,Food,Lucknow,Uttar Pradesh,India,22,25,6,0,0,0,0
TXN002868,2018-06-22,16:27:56,Indian Oil,UPI/Indian Oil,2820.14,INR,UPI,Debit,Fuel,Indore,Madhya Pradesh,India,22,25,6,0,0,0,0
TXN002869,2018-06-22,16:31:55,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,5459.32,INR,Auto Debit,Debit,Bills,Pune,Maharashtra,India,22,25,6,0,0,0,0
TXN002870,2018-06-23,10:36:52,HPCL,UPI/HPCL,2275.23,INR,UPI,Debit,Fuel,Kolkata,West Bengal,India,23,25,6,1,0,0,0
TXN002871,2018-06-23,11:21:06,Reliance Fresh,Debit Card Reliance Fresh,1823.21,INR,Debit Card,Debit,Groceries,Delhi,Delhi,India,23,25,6,1,0,0,0
TXN002872,2018-06-23,11:39:37,Zepto,Debit Card Zepto,1561.95,INR,Debit Card,Debit,Groceries,Noida,Uttar Pradesh,India,23,25,6,1,0,0,0
TXN002873,2018-06-23,12:49:39,Airtel,Net Banking Payment Airtel,1357.61,INR,Net Banking,Debit,Bills,Delhi,Delhi,India,23,25,6,1,0,0,0
TXN002874,2018-06-23,14:28:46,Ajio,POS Purchase Ajio,12498.14,INR,Credit Card,Debit,Shopping,Bengaluru,Karnataka,India,23,25,6,1,0,0,0
TXN002875,2018-06-23,16:22:54,Starbucks India,UPI/Paytm/Starbucks India,956.71,INR,UPI,Debit,Food,Indore,Madhya Pradesh,India,23,25,6,1,0,0,0
TXN002876,2018-06-23,18:57:42,ICICI Lombard,Auto Debit ICICI Lombard Insurance Premium,8081.03,INR,Auto Debit,Debit,Insurance,Delhi,Delhi,India,23,25,6,1,0,0,0
TXN002877,2018-06-23,19:30:40,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,981.71,INR,Auto Debit,Debit,Bills,Pune,Maharashtra,India,23,25,6,1,0,0,0
TXN002878,2018-06-24,02:20:20,McDonald's India,POS Purchase McDonald's India,404.31,INR,Credit Card,Debit,Food,Chennai,Tamil Nadu,India,24,25,6,1,0,0,0
TXN002879,2018-06-24,02:35:18,Unknown Merchant,UPI/Unknown Merchant,1008.58,INR,UPI,Debit,Other,Bengaluru,Karnataka,India,24,25,6,1,0,0,0
TXN002880,2018-06-24,10:54:59,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,4206.6,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,24,25,6,1,0,0,0
TXN002881,2018-06-24,12:24:59,Flipkart,UPI Payment Flipkart,288.0,INR,UPI,Debit,Shopping,Ahmedabad,Gujarat,India,24,25,6,1,0,0,0
TXN002882,2018-06-24,13:15:46,House Rent Payment,IMPS Rent Payment,46267.12,INR,IMPS,Debit,Rent,Hyderabad,Telangana,India,24,25,6,1,0,0,0
TXN002883,2018-06-25,08:18:49,Credit Card Bill Payment,UPI/Credit Card Bill Payment,529.13,INR,UPI,Debit,Bills,Ahmedabad,Gujarat,India,25,26,6,0,0,1,0
TXN002884,2018-06-25,08:52:18,IRCTC,UPI/IRCTC,503.25,INR,UPI,Debit,Miscellaneous,Chennai,Tamil Nadu,India,25,26,6,0,0,1,0
TXN002885,2018-06-25,09:27:41,Nature's Basket,UPI/DR/177438788/Nature's Basket,613.49,INR,UPI,Debit,Groceries,Kochi,Kerala,India,25,26,6,0,0,1,0
TXN002886,2018-06-25,11:12:11,EatClub,Debit Card EatClub,547.34,INR,Debit Card,Debit,Food,Jaipur,Rajasthan,India,25,26,6,0,0,1,0
TXN002887,2018-06-25,12:36:16,Adani Electricity,Auto Debit Adani Electricity,2768.35,INR,Auto Debit,Debit,Bills,Hyderabad,Telangana,India,25,26,6,0,0,1,0
TXN002888,2018-06-25,13:42:51,Netflix,Auto Debit Netflix Subscription,149.0,INR,Auto Debit,Debit,Subscription,Noida,Uttar Pradesh,India,25,26,6,0,0,1,0
TXN002889,2018-06-26,00:36:13,Jio,Auto Debit Jio,920.0,INR,Auto Debit,Debit,Bills,Indore,Madhya Pradesh,India,26,26,6,0,0,1,0
TXN002890,2018-06-26,11:39:29,Bharat Gas,Auto Debit Bharat Gas,1895.07,INR,Auto Debit,Debit,Bills,Indore,Madhya Pradesh,India,26,26,6,0,0,1,0
TXN002891,2018-06-26,12:28:31,Zomato,Debit Card Zomato,427.85,INR,Debit Card,Debit,Food,Surat,Gujarat,India,26,26,6,0,0,1,0
TXN002892,2018-06-26,19:58:45,Zomato,UPI/Paytm/Zomato,501.28,INR,UPI,Debit,Food,Mumbai,Maharashtra,India,26,26,6,0,0,1,0
TXN002893,2018-06-26,22:53:47,BookMyShow,UPI Payment BookMyShow,223.08,INR,UPI,Debit,Entertainment,Hyderabad,Telangana,India,26,26,6,0,0,1,0
TXN002894,2018-06-27,02:17:14,Flipkart,POS Purchase Flipkart,288.0,INR,Credit Card,Debit,Shopping,Jaipur,Rajasthan,India,27,26,6,0,0,1,0
TXN002895,2018-06-27,09:46:20,Indian Oil,Debit Card Indian Oil,2784.52,INR,Debit Card,Debit,Fuel,Jaipur,Rajasthan,India,27,26,6,0,0,1,0
TXN002896,2018-06-27,10:08:42,Airtel,Net Banking Payment Airtel,491.67,INR,Net Banking,Debit,Bills,Mumbai,Maharashtra,India,27,26,6,0,0,1,0
TXN002897,2018-06-27,12:48:35,Indane Gas,Auto Debit Indane Gas,1103.56,INR,Auto Debit,Debit,Bills,Surat,Gujarat,India,27,26,6,0,0,1,0
TXN002898,2018-06-27,15:01:03,Nature's Basket,UPI/DR/224328383/Nature's Basket,921.02,INR,UPI,Debit,Groceries,Mumbai,Maharashtra,India,27,26,6,0,0,1,0
TXN002899,2018-06-27,18:11:24,McDonald's India,UPI/Paytm/McDonald's India,799.79,INR,UPI,Debit,Food,Nagpur,Maharashtra,India,27,26,6,0,0,1,0
TXN002900,2018-06-27,21:33:43,Ola,Cash Withdrawal ATM,1126.18,INR,Cash Withdrawal,Debit,Miscellaneous,Pune,Maharashtra,India,27,26,6,0,0,1,0
TXN002901,2018-06-27,21:48:59,Local Services,UPI/Local Services,2468.49,INR,UPI,Debit,Other,Nagpur,Maharashtra,India,27,26,6,0,0,1,0
TXN002902,2018-06-28,08:04:12,Chaayos,UPI/Paytm/Chaayos,116.0,INR,UPI,Debit,Food,Delhi,Delhi,India,28,26,6,0,0,1,0
TXN002903,2018-06-28,23:28:35,Burger King,UPI/Paytm/Burger King,198.81,INR,UPI,Debit,Food,Mumbai,Maharashtra,India,28,26,6,0,0,1,0
TXN002904,2018-06-29,08:02:00,BigBasket,Debit Card BigBasket,605.32,INR,Debit Card,Debit,Groceries,Kochi,Kerala,India,29,26,6,0,0,1,0
TXN002905,2018-06-29,09:09:34,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1910.61,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,29,26,6,0,0,1,0
TXN002906,2018-06-29,09:41:28,McDonald's India,UPI/Paytm/McDonald's India,460.43,INR,UPI,Debit,Food,Delhi,Delhi,India,29,26,6,0,0,1,0
TXN002907,2018-06-29,12:30:45,KFC India,UPI/Paytm/KFC India,230.27,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,29,26,6,0,0,1,0
TXN002908,2018-06-29,12:40:04,Blinkit,Debit Card Blinkit,782.05,INR,Debit Card,Debit,Groceries,Mumbai,Maharashtra,India,29,26,6,0,0,1,0
TXN002909,2018-06-29,14:21:41,DMart,UPI/DR/338642889/DMart,516.94,INR,UPI,Debit,Groceries,Indore,Madhya Pradesh,India,29,26,6,0,0,1,0
TXN002910,2018-06-29,15:34:05,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,2553.24,INR,Net Banking,Debit,Bills,Jaipur,Rajasthan,India,29,26,6,0,0,1,0
TXN002911,2018-06-29,15:43:08,Reliance Fresh,POS Purchase Reliance Fresh,724.47,INR,Credit Card,Debit,Groceries,Lucknow,Uttar Pradesh,India,29,26,6,0,0,1,0
TXN002912,2018-06-29,16:35:03,Spotify,Auto Debit Spotify Subscription,149.0,INR,Auto Debit,Debit,Subscription,Bengaluru,Karnataka,India,29,26,6,0,0,1,0
TXN002913,2018-06-29,17:28:15,Indane Gas,Auto Debit Indane Gas,2533.4,INR,Auto Debit,Debit,Bills,Delhi,Delhi,India,29,26,6,0,0,1,0
TXN002914,2018-06-29,20:04:56,Jio,Auto Debit Jio,1349.59,INR,Auto Debit,Debit,Bills,Surat,Gujarat,India,29,26,6,0,0,1,0
TXN002915,2018-06-29,22:25:47,BEST,Net Banking Payment BEST,814.83,INR,Net Banking,Debit,Bills,Chennai,Tamil Nadu,India,29,26,6,0,0,1,0
TXN002916,2018-06-29,22:56:30,Bharat Gas,Auto Debit Bharat Gas,599.75,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India,29,26,6,0,0,1,0
TXN002917,2018-06-30,09:15:55,Jio Fiber,Net Banking Payment Jio Fiber,6735.91,INR,Net Banking,Debit,Bills,Pune,Maharashtra,India,30,26,6,1,1,1,0
TXN002918,2018-06-30,12:14:52,BEST,Auto Debit BEST,453.36,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India,30,26,6,1,1,1,0
TXN002919,2018-06-30,12:50:45,Ola,Debit Card Ola,353.46,INR,Debit Card,Debit,Miscellaneous,Nagpur,Maharashtra,India,30,26,6,1,1,1,0
TXN002920,2018-06-30,14:27:18,Bakery,Debit Card Bakery,200.0,INR,Debit Card,Debit,Other,Kolkata,West Bengal,India,30,26,6,1,1,1,0
TXN002921,2018-06-30,14:51:34,Airtel,Auto Debit Airtel,2358.51,INR,Auto Debit,Debit,Bills,Hyderabad,Telangana,India,30,26,6,1,1,1,0
TXN002922,2018-07-01,11:39:09,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2174.78,INR,Auto Debit,Debit,Bills,Surat,Gujarat,India,1,26,7,1,0,1,0
TXN002923,2018-07-01,13:30:10,BigBasket,UPI/DR/336079027/BigBasket,385.47,INR,UPI,Debit,Groceries,Noida,Uttar Pradesh,India,1,26,7,1,0,1,0
TXN002924,2018-07-01,14:09:46,Netflix,Auto Debit Netflix Subscription,149.0,INR,Auto Debit,Debit,Subscription,Kolkata,West Bengal,India,1,26,7,1,0,1,0
TXN002925,2018-07-02,05:09:22,ICICI Lombard,Net Banking Payment ICICI Lombard Insurance Premium,8656.61,INR,Net Banking,Debit,Insurance,Nagpur,Maharashtra,India,2,27,7,0,0,1,0
TXN002926,2018-07-02,09:14:48,DMart,UPI/DR/348839570/DMart,956.79,INR,UPI,Debit,Groceries,Chennai,Tamil Nadu,India,2,27,7,0,0,1,0
TXN002927,2018-07-02,09:18:58,Airtel,UPI/Airtel,2775.24,INR,UPI,Debit,Bills,Kochi,Kerala,India,2,27,7,0,0,1,0
