transaction_id,transaction_date,transaction_time,merchant,description,amount,currency,payment_method,transaction_type,category,city,state,country,day,week,month,weekend,merchant_freq,avg_expense,rolling_avg,month_end,salary_week,festival_season
TXN003695,2018-12-18,13:38:24,Local Store,Debit Card Local Store,207.78,INR,Debit Card,Debit,Other,Indore,Madhya Pradesh,India,18,51,12,0,19,4989.675895714285,582.8966666666764,0,0,1
TXN003696,2018-12-18,23:33:31,Burger King,POS Purchase Burger King,550.95,INR,Credit Card,Debit,Food,Kolkata,West Bengal,India,18,51,12,0,92,4989.675895714285,666.5466666666764,0,0,1
TXN003697,2018-12-19,08:03:30,General Store,UPI/General Store,1162.32,INR,UPI,Debit,Other,Indore,Madhya Pradesh,India,19,51,12,0,24,4989.675895714285,640.3500000000097,0,0,1
TXN003698,2018-12-19,09:44:36,McDonald's India,UPI/Paytm/McDonald's India,116.0,INR,UPI,Debit,Food,Surat,Gujarat,India,19,51,12,0,106,4989.675895714285,609.7566666666763,0,0,1
TXN003699,2018-12-19,13:11:16,Local Services,UPI/Local Services,1104.34,INR,UPI,Debit,Other,Pune,Maharashtra,India,19,51,12,0,34,4989.675895714285,794.2200000000097,0,0,1
TXN003700,2018-12-19,14:14:00,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,9335.72,INR,Auto Debit,Debit,Bills,Indore,Madhya Pradesh,India,19,51,12,0,693,4989.675895714285,3518.686666666676,0,0,1
TXN003701,2018-12-19,16:50:21,Disney+ Hotstar,UPI/Disney+ Hotstar,349.22,INR,UPI,Debit,Subscription,Noida,Uttar Pradesh,India,19,51,12,0,33,4989.675895714285,3596.426666666676,0,0,1
TXN003702,2018-12-20,00:23:44,Laundry,Debit Card Laundry,1853.7,INR,Debit Card,Debit,Other,Hyderabad,Telangana,India,20,51,12,0,22,4989.675895714285,3846.2133333333427,0,0,1
TXN003703,2018-12-20,05:44:25,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2743.92,INR,Auto Debit,Debit,Bills,Hyderabad,Telangana,India,20,51,12,0,693,4989.675895714285,1648.9466666666765,0,0,1
TXN003704,2018-12-20,08:22:15,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1542.39,INR,Auto Debit,Debit,Bills,Jaipur,Rajasthan,India,20,51,12,0,693,4989.675895714285,2046.6700000000098,0,0,1
TXN003705,2018-12-20,20:24:51,Swiggy,UPI/Paytm/Swiggy,311.96,INR,UPI,Debit,Food,Kochi,Kerala,India,20,51,12,0,106,4989.675895714285,1532.7566666666764,0,0,1
TXN003706,2018-12-20,20:58:44,Nature's Basket,UPI/DR/366544373/Nature's Basket,590.39,INR,UPI,Debit,Groceries,Delhi,Delhi,India,20,51,12,0,143,4989.675895714285,814.913333333343,0,0,1
TXN003707,2018-12-21,06:09:53,Blinkit,UPI/DR/376903372/Blinkit,814.29,INR,UPI,Debit,Groceries,Jaipur,Rajasthan,India,21,51,12,0,140,4989.675895714285,572.213333333343,0,0,1
TXN003708,2018-12-21,06:49:09,Nature's Basket,POS Purchase Nature's Basket,400.82,INR,Credit Card,Debit,Groceries,Lucknow,Uttar Pradesh,India,21,51,12,0,143,4989.675895714285,601.8333333333429,0,0,1
TXN003709,2018-12-21,19:41:11,Local Store,Debit Card Local Store,678.52,INR,Debit Card,Debit,Other,Hyderabad,Telangana,India,21,51,12,0,19,4989.675895714285,631.2100000000097,0,0,1
TXN003710,2018-12-22,09:51:25,Airtel,UPI/Airtel,2088.89,INR,UPI,Debit,Bills,Mumbai,Maharashtra,India,22,51,12,1,175,4989.675895714285,1056.0766666666761,0,0,1
TXN003711,2018-12-22,11:41:04,Zomato,UPI/Paytm/Zomato,336.54,INR,UPI,Debit,Food,Nagpur,Maharashtra,India,22,51,12,1,117,4989.675895714285,1034.6500000000096,0,0,1
TXN003712,2018-12-22,12:33:52,BigBasket,UPI/DR/526439295/BigBasket,1491.49,INR,UPI,Debit,Groceries,Jaipur,Rajasthan,India,22,51,12,1,146,4989.675895714285,1305.6400000000096,0,0,1
TXN003713,2018-12-22,12:38:25,Vegetable Market,UPI/Vegetable Market,404.52,INR,UPI,Debit,Other,Chennai,Tamil Nadu,India,22,51,12,1,27,4989.675895714285,744.1833333333431,0,0,1
TXN003714,2018-12-22,14:33:02,HPCL,Debit Card HPCL,3629.57,INR,Debit Card,Debit,Fuel,Nagpur,Maharashtra,India,22,51,12,1,143,4989.675895714285,1841.8600000000097,0,0,1
TXN003715,2018-12-22,16:41:23,BSNL,Auto Debit BSNL,6213.83,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India,22,51,12,1,111,4989.675895714285,3415.973333333343,0,0,1
TXN003716,2018-12-22,17:14:52,Amazon India,POS Purchase Amazon India,9766.42,INR,Credit Card,Debit,Shopping,Indore,Madhya Pradesh,India,22,51,12,1,123,4989.675895714285,6536.606666666677,0,0,1
TXN003717,2018-12-22,17:20:35,Home Depot India,Debit Card Home Depot India,736.02,INR,Debit Card,Debit,Miscellaneous,Noida,Uttar Pradesh,India,22,51,12,1,49,4989.675895714285,5572.09000000001,0,0,1
TXN003718,2018-12-22,19:48:57,House Rent Payment,IMPS Rent Payment,37323.22,INR,IMPS,Debit,Rent,Hyderabad,Telangana,India,22,51,12,1,165,4989.675895714285,15941.886666666678,0,0,1
TXN003719,2018-12-23,11:14:19,Swiggy,UPI/Paytm/Swiggy,1389.15,INR,UPI,Debit,Food,Hyderabad,Telangana,India,23,51,12,1,106,4989.675895714285,13149.463333333346,0,0,1
TXN003720,2018-12-23,16:37:16,BPCL,UPI/BPCL,1925.59,INR,UPI,Debit,Fuel,Bengaluru,Karnataka,India,23,51,12,1,118,4989.675895714285,13545.986666666677,0,0,1
TXN003721,2018-12-24,00:41:26,Burger King,Debit Card Burger King,270.24,INR,Debit Card,Debit,Food,Lucknow,Uttar Pradesh,India,24,52,12,0,92,4989.675895714285,1194.9933333333431,0,0,1
TXN003722,2018-12-24,07:34:27,EatClub,UPI/Paytm/EatClub,484.37,INR,UPI,Debit,Food,Noida,Uttar Pradesh,India,24,52,12,0,81,4989.675895714285,893.4000000000096,0,0,1
TXN003723,2018-12-24,08:35:26,HPCL,UPI/HPCL,3543.1,INR,UPI,Debit,Fuel,Mumbai,Maharashtra,India,24,52,12,0,143,4989.675895714285,1432.5700000000097,0,0,1
TXN003724,2018-12-24,08:56:33,Jio,Net Banking Payment Jio,3854.75,INR,Net Banking,Debit,Bills,Bengaluru,Karnataka,India,24,52,12,0,137,4989.675895714285,2627.4066666666763,0,0,1
TXN003725,2018-12-24,09:24:33,BPCL,Debit Card BPCL,4777.55,INR,Debit Card,Debit,Fuel,Hyderabad,Telangana,India,24,52,12,0,118,4989.675895714285,4058.4666666666767,0,0,1
TXN003726,2018-12-24,11:57:46,Blinkit,UPI/DR/327350811/Blinkit,770.03,INR,UPI,Debit,Groceries,Lucknow,Uttar Pradesh,India,24,52,12,0,140,4989.675895714285,3134.1100000000097,0,0,1
TXN003727,2018-12-24,12:02:25,BookMyShow,Debit Card BookMyShow,258.06,INR,Debit Card,Debit,Entertainment,Indore,Madhya Pradesh,India,24,52,12,0,104,4989.675895714285,1935.2133333333431,0,0,1
TXN003728,2018-12-24,12:59:52,Indian Oil,Debit Card Indian Oil,3077.33,INR,Debit Card,Debit,Fuel,Kolkata,West Bengal,India,24,52,12,0,162,4989.675895714285,1368.4733333333431,0,0,1
TXN003729,2018-12-24,13:55:58,Jio,Net Banking Payment Jio,2679.42,INR,Net Banking,Debit,Bills,Lucknow,Uttar Pradesh,India,24,52,12,0,137,4989.675895714285,2004.9366666666765,0,0,1
TXN003730,2018-12-24,17:02:47,Flipkart,UPI Payment Flipkart,288.0,INR,UPI,Debit,Shopping,Kolkata,West Bengal,India,24,52,12,0,108,4989.675895714285,2014.9166666666763,0,0,1
TXN003731,2018-12-25,09:20:07,Tea Stall,UPI/Tea Stall,104.07,INR,UPI,Debit,Other,Chennai,Tamil Nadu,India,25,52,12,0,21,4989.675895714285,1023.8300000000098,0,1,1
TXN003732,2018-12-25,10:08:49,KFC India,Debit Card KFC India,633.44,INR,Debit Card,Debit,Food,Hyderabad,Telangana,India,25,52,12,0,37,4989.675895714285,341.83666666667636,0,1,1
TXN003733,2018-12-25,10:14:08,Local Wine & Beer Shop,Debit Card Local Wine & Beer Shop,116.0,INR,Debit Card,Debit,Food,Surat,Gujarat,India,25,52,12,0,66,4989.675895714285,284.50333333334305,0,1,1
TXN003734,2018-12-25,10:45:25,Myntra,POS Purchase Myntra,611.95,INR,Credit Card,Debit,Shopping,Mumbai,Maharashtra,India,25,52,12,0,115,4989.675895714285,453.7966666666764,0,1,1
TXN003735,2018-12-25,14:29:02,Airtel,UPI/Airtel,1183.54,INR,UPI,Debit,Bills,Nagpur,Maharashtra,India,25,52,12,0,175,4989.675895714285,637.1633333333431,0,1,1
TXN003736,2018-12-25,18:00:26,McDonald's India,UPI/Paytm/McDonald's India,116.0,INR,UPI,Debit,Food,Pune,Maharashtra,India,25,52,12,0,106,4989.675895714285,637.1633333333431,0,1,1
TXN003737,2018-12-26,09:17:42,Local Store,UPI/Local Store,2150.23,INR,UPI,Debit,Other,Noida,Uttar Pradesh,India,26,52,12,0,19,4989.675895714285,1149.923333333343,0,1,1
TXN003738,2018-12-26,10:19:46,Local Wine & Beer Shop,UPI/Paytm/Local Wine & Beer Shop,452.15,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,26,52,12,0,66,4989.675895714285,906.1266666666764,0,1,1
TXN003739,2018-12-26,11:36:43,Nature's Basket,UPI/DR/258320719/Nature's Basket,1147.49,INR,UPI,Debit,Groceries,Jaipur,Rajasthan,India,26,52,12,0,143,4989.675895714285,1249.9566666666763,0,1,1
TXN003740,2018-12-26,19:21:15,Jio Fiber,Net Banking Payment Jio Fiber,375.29,INR,Net Banking,Debit,Bills,Pune,Maharashtra,India,26,52,12,0,113,4989.675895714285,658.3100000000096,0,1,1
TXN003741,2018-12-26,21:33:55,House Rent Payment,IMPS Rent Payment,8295.41,INR,IMPS,Debit,Rent,Bengaluru,Karnataka,India,26,52,12,0,165,4989.675895714285,3272.730000000009,0,1,1
TXN003742,2018-12-27,08:16:15,Flipkart,UPI Payment Flipkart,288.0,INR,UPI,Debit,Shopping,Nagpur,Maharashtra,India,27,52,12,0,108,4989.675895714285,2986.2333333333427,0,1,1
TXN003743,2018-12-27,09:42:19,BigBasket,Debit Card BigBasket,810.62,INR,Debit Card,Debit,Groceries,Chennai,Tamil Nadu,India,27,52,12,0,146,4989.675895714285,3131.343333333343,0,1,1
TXN003744,2018-12-27,10:45:44,The Beer Cafe,Debit Card The Beer Cafe,1425.26,INR,Debit Card,Debit,Food,Jaipur,Rajasthan,India,27,52,12,0,48,4989.675895714285,841.2933333333425,0,1,1
TXN003745,2018-12-27,12:48:35,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2459.75,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,27,52,12,0,693,4989.675895714285,1565.2100000000091,0,1,1
TXN003746,2018-12-27,12:50:55,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,5312.32,INR,Net Banking,Debit,Bills,Surat,Gujarat,India,27,52,12,0,693,4989.675895714285,3065.7766666666757,0,1,1
TXN003747,2018-12-28,08:22:38,Bharat Gas,Auto Debit Bharat Gas,187.0,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India,28,52,12,0,100,4989.675895714285,2653.023333333342,0,1,1
TXN003748,2018-12-28,10:16:11,Myntra,Debit Card Myntra,288.0,INR,Debit Card,Debit,Shopping,Noida,Uttar Pradesh,India,28,52,12,0,115,4989.675895714285,1929.1066666666757,0,1,1
TXN003749,2018-12-28,11:58:20,Amazon India,POS Purchase Amazon India,288.0,INR,Credit Card,Debit,Shopping,Kochi,Kerala,India,28,52,12,0,123,4989.675895714285,254.33333333334244,0,1,1
TXN003750,2018-12-28,12:19:20,McDonald's India,Debit Card McDonald's India,390.15,INR,Debit Card,Debit,Food,Indore,Madhya Pradesh,India,28,52,12,0,106,4989.675895714285,322.0500000000091,0,1,1
TXN003751,2018-12-28,13:33:54,BEST,Auto Debit BEST,1681.41,INR,Auto Debit,Debit,Bills,Indore,Madhya Pradesh,India,28,52,12,0,108,4989.675895714285,786.5200000000091,0,1,1
TXN003752,2018-12-28,18:34:57,Uber,UPI/Uber,1064.92,INR,UPI,Debit,Miscellaneous,Lucknow,Uttar Pradesh,India,28,52,12,0,21,4989.675895714285,1045.4933333333427,0,1,1
TXN003753,2018-12-28,18:44:26,Third Wave Coffee,Debit Card Third Wave Coffee,116.0,INR,Debit Card,Debit,Food,Noida,Uttar Pradesh,India,28,52,12,0,84,4989.675895714285,954.1100000000091,0,1,1
TXN003754,2018-12-29,01:19:54,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1865.54,INR,Auto Debit,Debit,Bills,Pune,Maharashtra,India,29,52,12,1,693,4989.675895714285,1015.4866666666758,0,1,1
TXN003755,2018-12-29,08:16:47,Reliance Fresh,UPI/DR/839647637/Reliance Fresh,447.6,INR,UPI,Debit,Groceries,Kochi,Kerala,India,29,52,12,1,167,4989.675895714285,809.7133333333426,0,1,1
TXN003756,2018-12-29,10:10:47,Tata Power,Auto Debit Tata Power,1981.89,INR,Auto Debit,Debit,Bills,Kochi,Kerala,India,29,52,12,1,116,4989.675895714285,1431.676666666676,0,1,1
TXN003757,2018-12-29,10:20:48,Blinkit,Debit Card Blinkit,1484.68,INR,Debit Card,Debit,Groceries,Kochi,Kerala,India,29,52,12,1,140,4989.675895714285,1304.7233333333425,0,1,1
TXN003758,2018-12-29,11:26:31,Swiggy,UPI/Paytm/Swiggy,483.02,INR,UPI,Debit,Food,Kolkata,West Bengal,India,29,52,12,1,106,4989.675895714285,1316.530000000009,0,1,1
TXN003759,2018-12-29,11:36:01,Nature's Basket,UPI/DR/306978174/Nature's Basket,349.21,INR,UPI,Debit,Groceries,Pune,Maharashtra,India,29,52,12,1,143,4989.675895714285,772.3033333333424,0,1,1
TXN003760,2018-12-29,12:24:28,Cafe Coffee Day,Debit Card Cafe Coffee Day,1274.53,INR,Debit Card,Debit,Food,Kochi,Kerala,India,29,52,12,1,117,4989.675895714285,702.2533333333425,0,1,1
TXN003761,2018-12-29,15:34:36,Swiggy,UPI/Paytm/Swiggy,551.79,INR,UPI,Debit,Food,Hyderabad,Telangana,India,29,52,12,1,106,4989.675895714285,725.1766666666757,0,1,1
TXN003762,2018-12-29,17:26:28,Zepto,UPI/DR/168006560/Zepto,300.0,INR,UPI,Debit,Groceries,Bengaluru,Karnataka,India,29,52,12,1,138,4989.675895714285,708.7733333333423,0,1,1
TXN003763,2018-12-29,17:32:35,Reliance Fresh,UPI/DR/802867083/Reliance Fresh,2928.96,INR,UPI,Debit,Groceries,Surat,Gujarat,India,29,52,12,1,167,4989.675895714285,1260.250000000009,0,1,1
TXN003764,2018-12-29,22:31:34,Zomato,POS Purchase Zomato,324.23,INR,Credit Card,Debit,Food,Nagpur,Maharashtra,India,29,52,12,1,117,4989.675895714285,1184.3966666666759,0,1,1
TXN003765,2018-12-29,23:22:59,HP Gas,UPI/HP Gas,427.33,INR,UPI,Debit,Bills,Bengaluru,Karnataka,India,29,52,12,1,84,4989.675895714285,1226.840000000009,0,1,1
TXN003766,2018-12-30,13:58:24,Cafe Coffee Day,UPI/Paytm/Cafe Coffee Day,1171.22,INR,UPI,Debit,Food,Ahmedabad,Gujarat,India,30,52,12,1,117,4989.675895714285,640.9266666666757,0,1,1
TXN003767,2018-12-30,15:07:43,Reliance Fresh,UPI/DR/359779054/Reliance Fresh,300.0,INR,UPI,Debit,Groceries,Bengaluru,Karnataka,India,30,52,12,1,167,4989.675895714285,632.8500000000091,0,1,1
TXN003768,2018-12-30,18:05:07,Domino's India,UPI/Paytm/Domino's India,152.9,INR,UPI,Debit,Food,Kochi,Kerala,India,30,52,12,1,98,4989.675895714285,541.3733333333424,0,1,1
TXN003769,2018-12-31,09:20:40,Airtel,Net Banking Payment Airtel,1105.61,INR,Net Banking,Debit,Bills,Mumbai,Maharashtra,India,31,1,12,0,175,4989.675895714285,519.5033333333424,1,1,1
TXN003770,2018-12-31,11:31:19,Street Vendor,UPI/Street Vendor,61.72,INR,UPI,Debit,Other,Surat,Gujarat,India,31,1,12,0,27,4989.675895714285,440.07666666667575,1,1,1
TXN003771,2018-12-31,11:44:33,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,7286.14,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India,31,1,12,0,693,4989.675895714285,2817.8233333333424,1,1,1
TXN003772,2018-12-31,13:48:50,Chaayos,UPI/Paytm/Chaayos,728.78,INR,UPI,Debit,Food,Ahmedabad,Gujarat,India,31,1,12,0,68,4989.675895714285,2692.2133333333427,1,1,1
TXN003773,2018-12-31,15:31:30,Unknown Merchant,Debit Card Unknown Merchant,451.42,INR,Debit Card,Debit,Other,Bengaluru,Karnataka,India,31,1,12,0,28,4989.675895714285,2822.1133333333423,1,1,1
TXN003774,2018-12-31,18:10:13,Zepto,UPI/DR/306938058/Zepto,1085.95,INR,UPI,Debit,Groceries,Delhi,Delhi,India,31,1,12,0,138,4989.675895714285,755.3833333333424,1,1,1
TXN003775,2019-01-01,09:49:40,BPCL,UPI/BPCL,2784.02,INR,UPI,Debit,Fuel,Noida,Uttar Pradesh,India,1,1,1,0,118,4989.675895714285,1440.4633333333425,0,1,0
TXN003776,2019-01-02,07:43:54,Local Hardware Store,Cash Withdrawal ATM,96.86,INR,Cash Withdrawal,Debit,Miscellaneous,Jaipur,Rajasthan,India,2,1,1,0,46,4989.675895714285,1322.2766666666757,0,1,0
TXN003777,2019-01-02,09:47:30,BigBasket,Debit Card BigBasket,926.74,INR,Debit Card,Debit,Groceries,Kolkata,West Bengal,India,2,1,1,0,146,4989.675895714285,1269.2066666666758,0,1,0
TXN003778,2019-01-03,18:52:49,Local Store,UPI/Local Store,2433.13,INR,UPI,Debit,Other,Chennai,Tamil Nadu,India,3,1,1,0,19,4989.675895714285,1152.2433333333422,0,0,0
TXN003779,2019-01-03,20:39:38,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2941.95,INR,Auto Debit,Debit,Bills,Noida,Uttar Pradesh,India,3,1,1,0,693,4989.675895714285,2100.6066666666757,0,0,0
TXN003780,2019-01-03,22:17:23,Bakery,UPI/Bakery,355.49,INR,UPI,Debit,Other,Mumbai,Maharashtra,India,3,1,1,0,34,4989.675895714285,1910.190000000009,0,0,0
TXN003781,2019-01-04,10:42:55,Jio,Net Banking Payment Jio,9054.4,INR,Net Banking,Debit,Bills,Bengaluru,Karnataka,India,4,1,1,0,137,4989.675895714285,4117.280000000009,0,0,0
TXN003782,2019-01-04,16:47:34,Jio,UPI/Jio,318.0,INR,UPI,Debit,Bills,Delhi,Delhi,India,4,1,1,0,137,4989.675895714285,3242.6300000000087,0,0,0
TXN003783,2019-01-05,07:08:21,Indian Oil,UPI/Indian Oil,2499.92,INR,UPI,Debit,Fuel,Indore,Madhya Pradesh,India,5,1,1,1,162,4989.675895714285,3957.440000000009,0,0,0
TXN003784,2019-01-05,09:53:27,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,3527.9,INR,Auto Debit,Debit,Bills,Indore,Madhya Pradesh,India,5,1,1,1,693,4989.675895714285,2115.273333333342,0,0,0
TXN003785,2019-01-05,10:17:39,BEST,UPI/BEST,1210.5,INR,UPI,Debit,Bills,Hyderabad,Telangana,India,5,1,1,1,108,4989.675895714285,2412.773333333342,0,0,0
TXN003786,2019-01-05,19:54:44,Tailor,UPI/Tailor,1328.54,INR,UPI,Debit,Other,Kochi,Kerala,India,5,1,1,1,23,4989.675895714285,2022.3133333333426,0,0,0
TXN003787,2019-01-05,21:55:57,Spotify,Auto Debit Spotify Subscription,343.94,INR,Auto Debit,Debit,Subscription,Jaipur,Rajasthan,India,5,1,1,1,96,4989.675895714285,960.9933333333424,0,0,0
TXN003788,2019-01-06,07:28:43,Fruit Vendor,UPI/Fruit Vendor,358.14,INR,UPI,Debit,Other,Indore,Madhya Pradesh,India,6,1,1,1,19,4989.675895714285,676.8733333333424,0,0,0
TXN003789,2019-01-06,12:31:50,DMart,UPI/DR/937252824/DMart,1213.3,INR,UPI,Debit,Groceries,Delhi,Delhi,India,6,1,1,1,178,4989.675895714285,638.460000000009,0,0,0
TXN003790,2019-01-06,14:47:28,Jio Fiber,UPI/Jio Fiber,2315.5,INR,UPI,Debit,Bills,Noida,Uttar Pradesh,India,6,1,1,1,113,4989.675895714285,1295.6466666666756,0,0,0
TXN003791,2019-01-07,09:17:48,Barbeque Nation,Debit Card Barbeque Nation,687.91,INR,Debit Card,Debit,Food,Mumbai,Maharashtra,India,7,2,1,0,50,4989.675895714285,1405.570000000009,0,0,0
TXN003792,2019-01-07,14:10:38,Flower Shop,UPI/Flower Shop,371.02,INR,UPI,Debit,Other,Chennai,Tamil Nadu,India,7,2,1,0,34,4989.675895714285,1124.8100000000088,0,0,0
TXN003793,2019-01-07,21:29:52,Blinkit,UPI/DR/304632391/Blinkit,1652.68,INR,UPI,Debit,Groceries,Delhi,Delhi,India,7,2,1,0,140,4989.675895714285,903.870000000009,0,0,0
TXN003794,2019-01-07,23:29:47,Flipkart,Debit Card Flipkart,485.28,INR,Debit Card,Debit,Shopping,Delhi,Delhi,India,7,2,1,0,108,4989.675895714285,836.3266666666756,0,0,0
TXN003795,2019-01-08,08:53:33,HDFC Ergo,Net Banking Payment HDFC Ergo Insurance Premium,8337.12,INR,Net Banking,Debit,Insurance,Hyderabad,Telangana,India,8,2,1,0,42,4989.675895714285,3491.6933333333423,0,0,0
TXN003796,2019-01-08,10:51:33,Local Wine & Beer Shop,Debit Card Local Wine & Beer Shop,116.0,INR,Debit Card,Debit,Food,Bengaluru,Karnataka,India,8,2,1,0,66,4989.675895714285,2979.466666666676,0,0,0
TXN003797,2019-01-08,12:14:43,Indian Oil,Debit Card Indian Oil,2364.91,INR,Debit Card,Debit,Fuel,Bengaluru,Karnataka,India,8,2,1,0,162,4989.675895714285,3606.010000000009,0,0,0
TXN003798,2019-01-08,18:53:26,Nature's Basket,UPI/DR/253235987/Nature's Basket,300.0,INR,UPI,Debit,Groceries,Jaipur,Rajasthan,India,8,2,1,0,143,4989.675895714285,926.9700000000084,0,0,0
TXN003799,2019-01-09,08:32:48,HP Gas,Auto Debit HP Gas,403.59,INR,Auto Debit,Debit,Bills,Pune,Maharashtra,India,9,2,1,0,84,4989.675895714285,1022.8333333333418,0,0,0
TXN003800,2019-01-10,08:26:42,DMart,UPI/DR/811335671/DMart,951.37,INR,UPI,Debit,Groceries,Indore,Madhya Pradesh,India,10,2,1,0,178,4989.675895714285,551.6533333333418,0,0,0
TXN003801,2019-01-10,10:40:11,Ola,UPI/Ola,372.22,INR,UPI,Debit,Miscellaneous,Indore,Madhya Pradesh,India,10,2,1,0,18,4989.675895714285,575.7266666666752,0,0,0
TXN003802,2019-01-10,12:12:09,BigBasket,UPI/DR/921921869/BigBasket,567.66,INR,UPI,Debit,Groceries,Noida,Uttar Pradesh,India,10,2,1,0,146,4989.675895714285,630.4166666666752,0,0,0
TXN003803,2019-01-10,17:14:15,Myntra,POS Purchase Myntra,411.52,INR,Credit Card,Debit,Shopping,Mumbai,Maharashtra,India,10,2,1,0,115,4989.675895714285,450.46666666667517,0,0,0
TXN003804,2019-01-11,10:18:29,Zomato,Debit Card Zomato,399.09,INR,Debit Card,Debit,Food,Hyderabad,Telangana,India,11,2,1,0,117,4989.675895714285,459.4233333333418,0,0,0
TXN003805,2019-01-11,11:05:09,House Rent Payment,IMPS Rent Payment,36295.24,INR,IMPS,Debit,Rent,Jaipur,Rajasthan,India,11,2,1,0,165,4989.675895714285,12368.616666666674,0,0,0
TXN003806,2019-01-11,11:17:09,Jio Fiber,Auto Debit Jio Fiber,1831.51,INR,Auto Debit,Debit,Bills,Surat,Gujarat,India,11,2,1,0,113,4989.675895714285,12841.946666666676,0,0,0
TXN003807,2019-01-11,15:28:00,EatClub,UPI/Paytm/EatClub,685.65,INR,UPI,Debit,Food,Nagpur,Maharashtra,India,11,2,1,0,81,4989.675895714285,12937.466666666674,0,0,0
TXN003808,2019-01-12,02:45:41,BigBasket,UPI/DR/140118673/BigBasket,721.38,INR,UPI,Debit,Groceries,Delhi,Delhi,India,12,2,1,1,146,4989.675895714285,1079.5133333333406,0,0,0
TXN003809,2019-01-12,10:05:27,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1981.5,INR,Auto Debit,Debit,Bills,Kochi,Kerala,India,12,2,1,1,693,4989.675895714285,1129.5100000000073,0,0,0
TXN003810,2019-01-12,14:27:47,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,5290.63,INR,Net Banking,Debit,Bills,Noida,Uttar Pradesh,India,12,2,1,1,693,4989.675895714285,2664.503333333341,0,0,0
TXN003811,2019-01-12,18:13:58,Domino's India,POS Purchase Domino's India,225.85,INR,Credit Card,Debit,Food,Pune,Maharashtra,India,12,2,1,1,98,4989.675895714285,2499.3266666666736,0,0,0
TXN003812,2019-01-12,18:35:59,BEST,Net Banking Payment BEST,3514.28,INR,Net Banking,Debit,Bills,Kolkata,West Bengal,India,12,2,1,1,108,4989.675895714285,3010.25333333334,0,0,0
TXN003813,2019-01-12,18:40:53,Local Wine & Beer Shop,Debit Card Local Wine & Beer Shop,1613.93,INR,Debit Card,Debit,Food,Mumbai,Maharashtra,India,12,2,1,1,66,4989.675895714285,1784.6866666666738,0,0,0
TXN003814,2019-01-12,21:05:38,Amazon India,POS Purchase Amazon India,3517.35,INR,Credit Card,Debit,Shopping,Bengaluru,Karnataka,India,12,2,1,1,123,4989.675895714285,2881.85333333334,0,0,0
TXN003815,2019-01-13,08:02:05,General Store,UPI/General Store,593.0,INR,UPI,Debit,Other,Ahmedabad,Gujarat,India,13,2,1,1,24,4989.675895714285,1908.0933333333403,0,0,0
TXN003816,2019-01-14,08:33:40,Flipkart,UPI Payment Flipkart,288.0,INR,UPI,Debit,Shopping,Hyderabad,Telangana,India,14,3,1,0,108,4989.675895714285,1466.1166666666734,0,0,0
TXN003817,2019-01-14,12:41:06,Municipal Water Department,Net Banking Payment Municipal Water Department,718.0,INR,Net Banking,Debit,Bills,Kochi,Kerala,India,14,3,1,0,155,4989.675895714285,533.0000000000069,0,0,0
TXN003818,2019-01-14,12:51:42,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2503.66,INR,Auto Debit,Debit,Bills,Kochi,Kerala,India,14,3,1,0,693,4989.675895714285,1169.8866666666736,0,0,0
TXN003819,2019-01-14,14:36:43,Credit Card Bill Payment,UPI/Credit Card Bill Payment,3507.04,INR,UPI,Debit,Bills,Delhi,Delhi,India,14,3,1,0,693,4989.675895714285,2242.900000000007,0,0,0
TXN003820,2019-01-14,20:09:15,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,6221.93,INR,Auto Debit,Debit,Bills,Noida,Uttar Pradesh,India,14,3,1,0,693,4989.675895714285,4077.5433333333403,0,0,0
TXN003821,2019-01-14,21:16:21,Employer Salary Credit,NEFT Salary Credit,55998.36,INR,NEFT,Credit,Salary,Jaipur,Rajasthan,India,14,3,1,0,163,4989.675895714285,21909.110000000004,0,0,0
TXN003822,2019-01-15,10:30:14,Amazon Prime,Auto Debit Amazon Prime Subscription,149.0,INR,Auto Debit,Debit,Subscription,Surat,Gujarat,India,15,3,1,0,39,4989.675895714285,20789.76333333334,0,0,0
TXN003823,2019-01-15,16:29:52,Naturals Salon,UPI/Naturals Salon,4640.69,INR,UPI,Debit,Miscellaneous,Kolkata,West Bengal,India,15,3,1,0,33,4989.675895714285,20262.68333333334,0,0,0
