transaction_text,amount,amount_log,payment_method,transaction_type,category
Netflix Auto Debit Netflix Subscription,389.59,5.967658416476346,Auto Debit,Debit,Subscription
Bajaj Allianz Net Banking Payment Bajaj Allianz Insurance Premium,8821.05,9.085009548297885,Net Banking,Debit,Insurance
Ola Debit Card Ola,4341.65,8.376240039833023,Debit Card,Debit,Miscellaneous
Third Wave Coffee UPI/Paytm/Third Wave Coffee,853.9,6.750984503032188,Upi,Debit,Food
Local Wine & Beer Shop UPI/Paytm/Local Wine & Beer Shop,116.0,4.762173934797756,Upi,Debit,Food
Airtel Auto Debit Airtel,3710.16,8.219099775194495,Auto Debit,Debit,Bills
Municipal Water Department Auto Debit Municipal Water Department,2813.39,7.942500820821779,Auto Debit,Debit,Bills
Tata Power Net Banking Payment Tata Power,3904.71,8.270194863928682,Net Banking,Debit,Bills
Jio Net Banking Payment Jio,10671.02,9.275380642216618,Net Banking,Debit,Bills
BookMyShow POS Purchase BookMyShow,269.08,5.598718211407593,Credit Card,Debit,Entertainment
Tata Play Auto Debit Tata Play Subscription,149.0,5.010635294096256,Auto Debit,Debit,Subscription
Myntra POS Purchase Myntra,2711.98,7.905802940718748,Credit Card,Debit,Shopping
Airtel Auto Debit Airtel,2955.95,7.991913610680096,Auto Debit,Debit,Bills
Nykaa POS Purchase Nykaa,374.67,5.928711098446764,Credit Card,Debit,Shopping
Ace Hardware India POS Purchase Ace Hardware India,502.65,6.22188158238869,Credit Card,Debit,Miscellaneous
Credit Card Bill Payment UPI/Credit Card Bill Payment,2501.87,7.825193352408176,Upi,Debit,Bills
Ola UPI/Ola,60.0,4.110873864173311,Upi,Debit,Miscellaneous
Reliance Fresh Debit Card Reliance Fresh,638.97,6.461421300255051,Debit Card,Debit,Groceries
Municipal Water Department Auto Debit Municipal Water Department,2992.01,8.004034848976419,Auto Debit,Debit,Bills
BPCL UPI/BPCL,3564.98,8.1791941898824,Upi,Debit,Fuel
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,1441.76,7.274313224774818,Net Banking,Debit,Bills
Ace Hardware India UPI/Ace Hardware India,60.0,4.110873864173311,Upi,Debit,Miscellaneous
Ace Hardware India UPI/Ace Hardware India,60.0,4.110873864173311,Upi,Debit,Miscellaneous
Employer Salary Credit NEFT Salary Credit,35672.4,10.482160592005007,Neft,Credit,Salary
Reliance Fresh Debit Card Reliance Fresh,398.64,5.990564141864818,Debit Card,Debit,Groceries
LIC Net Banking Payment LIC Insurance Premium,8277.49,9.021415863598635,Net Banking,Debit,Insurance
Indian Oil UPI/Indian Oil,3582.74,8.184162226820474,Upi,Debit,Fuel
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,1042.89,6.950709398906735,Auto Debit,Debit,Bills
General Store UPI/General Store,30.74,3.457577715098263,Upi,Debit,Other
Airtel Net Banking Payment Airtel,2742.33,7.916927789935439,Net Banking,Debit,Bills
Myntra Debit Card Myntra,288.0,5.666426688112432,Debit Card,Debit,Shopping
Faasos UPI/Paytm/Faasos,209.25,5.3482972988530575,Upi,Debit,Food
Jio Net Banking Payment Jio,1831.59,7.513485545788079,Net Banking,Debit,Bills
HP Gas Auto Debit HP Gas,2041.04,7.621704587171346,Auto Debit,Debit,Bills
BookMyShow POS Purchase BookMyShow,262.8,5.575191240283214,Credit Card,Debit,Entertainment
Indane Gas Net Banking Payment Indane Gas,563.36,6.335692345744957,Net Banking,Debit,Bills
Airtel Auto Debit Airtel,1750.41,7.468176456789764,Auto Debit,Debit,Bills
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,3356.46,8.118940014700215,Auto Debit,Debit,Bills
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,2563.37,7.8494681134017155,Net Banking,Debit,Bills
Amazon Prime Auto Debit Amazon Prime Subscription,498.32,6.21324717278285,Auto Debit,Debit,Subscription
Burger King Debit Card Burger King,1628.67,7.396132819316503,Debit Card,Debit,Food
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,2362.53,7.767911543192718,Auto Debit,Debit,Bills
Cafe Coffee Day UPI/Paytm/Cafe Coffee Day,136.81,4.925875924887054,Upi,Debit,Food
Zepto POS Purchase Zepto,2009.78,7.606277985478922,Credit Card,Debit,Groceries
Tata Power UPI/Tata Power,690.03,6.538183238165338,Upi,Debit,Bills
McDonald's India Debit Card McDonald's India,318.78,5.767633259357274,Debit Card,Debit,Food
Amazon India UPI Payment Amazon India,288.0,5.666426688112432,Upi,Debit,Shopping
Credit Card Bill Payment UPI/Credit Card Bill Payment,2890.58,7.9695583445162494,Upi,Debit,Bills
BSNL Auto Debit BSNL,1268.51,7.146386278230684,Auto Debit,Debit,Bills
Employer Salary Credit NEFT Salary Credit,52599.6,10.87048280550485,Neft,Credit,Salary
Amazon Prime Auto Debit Amazon Prime Subscription,149.0,5.010635294096256,Auto Debit,Debit,Subscription
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,6359.62,8.757881135859614,Auto Debit,Debit,Bills
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,207.06,5.337826499642749,Net Banking,Debit,Bills
Swiggy UPI/Paytm/Swiggy,1216.43,7.104497358437322,Upi,Debit,Food
Faasos Debit Card Faasos,116.0,4.762173934797756,Debit Card,Debit,Food
Mobile Repair Cash Withdrawal ATM,1437.8,7.271564711821469,Cash Withdrawal,Debit,Other
Indian Oil Cash Withdrawal ATM,2005.49,7.604142205891911,Cash Withdrawal,Debit,Fuel
Indane Gas UPI/Indane Gas,7419.9,8.912055622606466,Upi,Debit,Bills
House Rent Payment IMPS Rent Payment,7775.62,8.958877075472095,Imps,Debit,Rent
LIC Net Banking Payment LIC Insurance Premium,8547.9,9.053557898683286,Net Banking,Debit,Insurance
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,212.11,5.3618084643292345,Auto Debit,Debit,Bills
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,187.0,5.236441962829949,Auto Debit,Debit,Bills
House Rent Payment IMPS Rent Payment,7798.14,8.961768750188742,Imps,Debit,Rent
Dish TV Auto Debit Dish TV Subscription,149.0,5.010635294096256,Auto Debit,Debit,Subscription
Zomato POS Purchase Zomato,116.0,4.762173934797756,Credit Card,Debit,Food
Tata Power UPI/Tata Power,187.0,5.236441962829949,Upi,Debit,Bills
Burger King Debit Card Burger King,983.91,6.892550266439169,Debit Card,Debit,Food
BPCL Debit Card BPCL,3701.95,8.216885078256965,Debit Card,Debit,Fuel
Ace Hardware India POS Purchase Ace Hardware India,1481.26,7.301323229064972,Credit Card,Debit,Miscellaneous
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,3119.58,8.045774160962639,Auto Debit,Debit,Bills
Tata Power Net Banking Payment Tata Power,469.96,6.154773164720006,Net Banking,Debit,Bills
Local Services UPI/Local Services,542.99,6.298930864334044,Upi,Debit,Other
Myntra Debit Card Myntra,288.0,5.666426688112432,Debit Card,Debit,Shopping
Third Wave Coffee UPI/Paytm/Third Wave Coffee,464.88,6.143928090234451,Upi,Debit,Food
BookMyShow UPI Payment BookMyShow,202.95,5.317874865763567,Upi,Debit,Entertainment
Indian Oil UPI/Indian Oil,3389.76,8.128809364038505,Upi,Debit,Fuel
Disney+ Hotstar Auto Debit Disney+ Hotstar Subscription,612.62,6.419375844045977,Auto Debit,Debit,Subscription
Employer Salary Credit NEFT Salary Credit,37104.74,10.521526953609222,Neft,Credit,Salary
Bajaj Allianz Net Banking Payment Bajaj Allianz Insurance Premium,8258.18,9.019080587979325,Net Banking,Debit,Insurance
Municipal Water Department Net Banking Payment Municipal Water Department,617.49,6.42728102355309,Net Banking,Debit,Bills
BigBasket UPI/DR/780287364/BigBasket,384.44,5.954385538866561,Upi,Debit,Groceries
Municipal Water Department Net Banking Payment Municipal Water Department,4052.04,8.307222495812276,Net Banking,Debit,Bills
House Rent Payment NEFT Rent Payment,8078.93,8.997138488111277,Neft,Debit,Rent
House Rent Payment IMPS Rent Payment,8458.82,9.043083175778174,Imps,Debit,Rent
Domino's India UPI/Paytm/Domino's India,1103.95,7.007555364059314,Upi,Debit,Food
KFC India POS Purchase KFC India,173.53,5.162096646636745,Credit Card,Debit,Food
Chaayos UPI/Paytm/Chaayos,116.0,4.762173934797756,Upi,Debit,Food
Domino's India UPI/Paytm/Domino's India,269.91,5.601786662400147,Upi,Debit,Food
Nature's Basket UPI/DR/892904680/Nature's Basket,341.19,5.835366138354305,Upi,Debit,Groceries
Swiggy UPI/Paytm/Swiggy,119.24,4.789489745444719,Upi,Debit,Food
Municipal Water Department Auto Debit Municipal Water Department,2001.62,7.60221160224071,Auto Debit,Debit,Bills
LIC Auto Debit LIC Insurance Premium,8427.55,9.03938003145643,Auto Debit,Debit,Insurance
Laundry UPI/Laundry,1268.98,7.146756431297139,Upi,Debit,Other
BookMyShow UPI Payment BookMyShow,248.13,5.517974848577414,Upi,Debit,Entertainment
Jio Fiber Auto Debit Jio Fiber,2854.83,7.957117797878339,Auto Debit,Debit,Bills
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,5126.57,8.542387141730483,Auto Debit,Debit,Bills
Third Wave Coffee UPI/Paytm/Third Wave Coffee,868.78,6.768240306107501,Upi,Debit,Food
Netflix Auto Debit Netflix Subscription,149.0,5.010635294096256,Auto Debit,Debit,Subscription
Blinkit Debit Card Blinkit,517.68,6.251287122680683,Debit Card,Debit,Groceries
Myntra UPI Payment Myntra,1181.94,7.075758144179902,Upi,Debit,Shopping
BigBasket POS Purchase BigBasket,461.49,6.136624935097108,Credit Card,Debit,Groceries
Faasos Debit Card Faasos,1546.33,7.344286143920092,Debit Card,Debit,Food
Amazon India POS Purchase Amazon India,3404.51,8.133149987103431,Credit Card,Debit,Shopping
BEST Auto Debit BEST,1454.83,7.283331463698099,Auto Debit,Debit,Bills
Tata Play Auto Debit Tata Play Subscription,502.62,6.221822015440386,Auto Debit,Debit,Subscription
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,1832.31,7.513878355198733,Net Banking,Debit,Bills
HDFC Ergo Auto Debit HDFC Ergo Insurance Premium,8646.26,9.064997786740149,Auto Debit,Debit,Insurance
Nykaa UPI Payment Nykaa,861.29,6.759591640999001,Upi,Debit,Shopping
Myntra UPI Payment Myntra,288.0,5.666426688112432,Upi,Debit,Shopping
BSNL Net Banking Payment BSNL,3620.57,8.194662912455895,Net Banking,Debit,Bills
Jio Auto Debit Jio,2426.05,7.794431807080111,Auto Debit,Debit,Bills
Tata Play Net Banking Payment Tata Play,310.81,5.74239402795031,Net Banking,Debit,Subscription
Blinkit UPI/DR/470475638/Blinkit,312.73,5.748532743394273,Upi,Debit,Groceries
Fruit Vendor UPI/Fruit Vendor,101.56,4.63044799317236,Upi,Debit,Other
Blinkit POS Purchase Blinkit,601.22,6.400622827053764,Credit Card,Debit,Groceries
Indian Oil UPI/Indian Oil,2662.2,7.887283686260815,Upi,Debit,Fuel
Tata Power Auto Debit Tata Power,989.69,6.898401670055022,Auto Debit,Debit,Bills
Adani Electricity Auto Debit Adani Electricity,187.0,5.236441962829949,Auto Debit,Debit,Bills
Adani Electricity Auto Debit Adani Electricity,4892.57,8.495677377453458,Auto Debit,Debit,Bills
Bakery UPI/Bakery,330.08,5.802360038017195,Upi,Debit,Other
Flipkart POS Purchase Flipkart,288.0,5.666426688112432,Credit Card,Debit,Shopping
Cafe Coffee Day Debit Card Cafe Coffee Day,561.25,6.331946590839425,Debit Card,Debit,Food
Fruit Vendor UPI/Fruit Vendor,239.89,5.484340397758805,Upi,Debit,Other
Airtel Net Banking Payment Airtel,1195.92,7.087506869573454,Net Banking,Debit,Bills
Vegetable Market UPI/Vegetable Market,239.93,5.48450643486848,Upi,Debit,Other
Indian Oil Debit Card Indian Oil,2329.72,7.753932511700637,Debit Card,Debit,Fuel
Jio Net Banking Payment Jio,1431.16,7.266939073122629,Net Banking,Debit,Bills
Airtel Auto Debit Airtel,1730.89,7.4569685767129,Auto Debit,Debit,Bills
BPCL UPI/BPCL,2161.67,7.67909884843298,Upi,Debit,Fuel
Zepto POS Purchase Zepto,300.0,5.707110264748875,Credit Card,Debit,Groceries
Employer Salary Credit NEFT Salary Credit,54192.35,10.900313486173308,Neft,Credit,Salary
Zepto Debit Card Zepto,563.89,6.336631021926344,Debit Card,Debit,Groceries
BPCL UPI/BPCL,2341.86,7.759127684268428,Upi,Debit,Fuel
HPCL Debit Card HPCL,3653.03,8.203585947084873,Debit Card,Debit,Fuel
Local Wine & Beer Shop POS Purchase Local Wine & Beer Shop,725.29,6.587949384102082,Credit Card,Debit,Food
Uber POS Purchase Uber,60.0,4.110873864173311,Credit Card,Debit,Miscellaneous
Swiggy Debit Card Swiggy,348.8,5.857361562584502,Debit Card,Debit,Food
Zepto UPI/DR/835948208/Zepto,645.81,6.472052588313182,Upi,Debit,Groceries
DMart POS Purchase DMart,1086.93,6.992032087110801,Credit Card,Debit,Groceries
Blinkit POS Purchase Blinkit,1542.36,7.341717136880607,Credit Card,Debit,Groceries
Jio UPI/Jio,1155.69,7.053317756979988,Upi,Debit,Bills
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,3829.87,8.250847210426114,Net Banking,Debit,Bills
Amazon Prime Auto Debit Amazon Prime Subscription,177.41,5.184084272386612,Auto Debit,Debit,Subscription
Credit Card Bill Payment UPI/Credit Card Bill Payment,10638.34,9.272313730896505,Upi,Debit,Bills
Burger King POS Purchase Burger King,131.92,4.889747443486393,Credit Card,Debit,Food
Employer Salary Credit NEFT Salary Credit,42295.15,10.652451344343648,Neft,Credit,Salary
Tata Play Auto Debit Tata Play Subscription,149.0,5.010635294096256,Auto Debit,Debit,Subscription
DMart UPI/DR/864369269/DMart,850.19,6.74663537039807,Upi,Debit,Groceries
General Store UPI/General Store,1722.34,7.452019547298836,Upi,Debit,Other
Vegetable Market UPI/Vegetable Market,103.21,4.646408094004336,Upi,Debit,Other
BEST UPI/BEST,7450.46,8.916165265327738,Upi,Debit,Bills
Naturals Salon UPI/Naturals Salon,3582.41,8.184070140007659,Upi,Debit,Miscellaneous
BookMyShow UPI Payment BookMyShow,276.84,5.627045408435818,Upi,Debit,Entertainment
Cafe Coffee Day UPI/Paytm/Cafe Coffee Day,116.0,4.762173934797756,Upi,Debit,Food
Flipkart Debit Card Flipkart,492.29,6.2010972363942445,Debit Card,Debit,Shopping
Nature's Basket POS Purchase Nature's Basket,300.0,5.707110264748875,Credit Card,Debit,Groceries
Unknown Merchant Cash Withdrawal ATM,1864.74,7.531413036222244,Cash Withdrawal,Debit,Other
Nature's Basket UPI/DR/369037833/Nature's Basket,730.24,6.594741723238885,Upi,Debit,Groceries
Zepto UPI/DR/178255153/Zepto,409.0,6.016157159698354,Upi,Debit,Groceries
Street Vendor UPI/Street Vendor,43.15,3.787592927049969,Upi,Debit,Other
Amazon India UPI Payment Amazon India,288.0,5.666426688112432,Upi,Debit,Shopping
Amazon India UPI Payment Amazon India,288.0,5.666426688112432,Upi,Debit,Shopping
Indian Oil UPI/Indian Oil,2876.18,7.9645659267664835,Upi,Debit,Fuel
Ajio UPI Payment Ajio,11499.28,9.350126661881024,Upi,Debit,Shopping
Local Services UPI/Local Services,1154.96,7.052686446557533,Upi,Debit,Other
BSNL Auto Debit BSNL,967.53,6.875779458102986,Auto Debit,Debit,Bills
BEST Net Banking Payment BEST,9833.53,9.19365494117083,Net Banking,Debit,Bills
DMart UPI/DR/353018691/DMart,1182.65,7.076358163635153,Upi,Debit,Groceries
Bakery Debit Card Bakery,124.14,4.829433110570218,Debit Card,Debit,Other
Credit Card Bill Payment UPI/Credit Card Bill Payment,1183.07,7.076712935317959,Upi,Debit,Bills
Third Wave Coffee Debit Card Third Wave Coffee,223.32,5.413073603846225,Debit Card,Debit,Food
Jio Auto Debit Jio,1805.42,7.499102265079014,Auto Debit,Debit,Bills
McDonald's India Debit Card McDonald's India,681.11,6.525190935160158,Debit Card,Debit,Food
Indane Gas Net Banking Payment Indane Gas,2053.87,7.627967864588682,Net Banking,Debit,Bills
Toit Brewpub UPI/Paytm/Toit Brewpub,298.02,5.7005104607857815,Upi,Debit,Food
Adani Electricity Auto Debit Adani Electricity,1900.8,7.550556085105343,Auto Debit,Debit,Bills
BigBasket UPI/DR/232244172/BigBasket,1322.48,7.188019910106056,Upi,Debit,Groceries
House Rent Payment IMPS Rent Payment,7665.2,8.944576334825333,Imps,Debit,Rent
Municipal Water Department Auto Debit Municipal Water Department,2174.94,7.685216034066265,Auto Debit,Debit,Bills
Indane Gas Net Banking Payment Indane Gas,187.0,5.236441962829949,Net Banking,Debit,Bills
Indane Gas Net Banking Payment Indane Gas,5899.79,8.682841519235318,Net Banking,Debit,Bills
Meesho POS Purchase Meesho,288.0,5.666426688112432,Credit Card,Debit,Shopping
Kirana Shop UPI/Kirana Shop,2444.8,7.80212754675527,Upi,Debit,Other
McDonald's India UPI/Paytm/McDonald's India,717.23,6.576789852013997,Upi,Debit,Food
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,423.65,6.051265300226018,Auto Debit,Debit,Bills
Blinkit UPI/DR/296354549/Blinkit,731.59,6.596586200237902,Upi,Debit,Groceries
Zomato UPI/Paytm/Zomato,116.0,4.762173934797756,Upi,Debit,Food
Third Wave Coffee UPI/Paytm/Third Wave Coffee,150.09,5.01787568575175,Upi,Debit,Food
Jio Net Banking Payment Jio,1066.93,6.973477474300938,Net Banking,Debit,Bills
Employer Salary Credit NEFT Salary Credit,55679.65,10.927387968790738,Neft,Credit,Salary
Starbucks India POS Purchase Starbucks India,213.12,5.36653660552518,Credit Card,Debit,Food
Flower Shop UPI/Flower Shop,61.47,4.134686441505479,Upi,Debit,Other
BookMyShow Debit Card BookMyShow,206.27,5.3340222911688135,Debit Card,Debit,Entertainment
Jio Fiber Auto Debit Jio Fiber,1193.52,7.085499710032979,Auto Debit,Debit,Bills
Bajaj Allianz Net Banking Payment Bajaj Allianz Insurance Premium,8838.68,9.087005955881464,Net Banking,Debit,Insurance
Jio Fiber Auto Debit Jio Fiber,827.34,6.719423698119971,Auto Debit,Debit,Bills
Indian Oil Debit Card Indian Oil,3750.96,8.230033649088476,Debit Card,Debit,Fuel
Swiggy UPI/Paytm/Swiggy,116.0,4.762173934797756,Upi,Debit,Food
Local Wine & Beer Shop POS Purchase Local Wine & Beer Shop,531.83,6.278202423947345,Credit Card,Debit,Food
KFC India UPI/Paytm/KFC India,628.11,6.444306122173699,Upi,Debit,Food
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,5278.61,8.571607510335891,Auto Debit,Debit,Bills
Kirana Shop UPI/Kirana Shop,1226.06,7.112376343270858,Upi,Debit,Other
Reliance Fresh UPI/DR/379834642/Reliance Fresh,584.61,6.372654039004032,Upi,Debit,Groceries
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,1079.61,6.985280975485229,Net Banking,Debit,Bills
McDonald's India Debit Card McDonald's India,768.66,6.645948858890535,Debit Card,Debit,Food
DMart UPI/DR/960347752/DMart,749.02,6.6200998728414735,Upi,Debit,Groceries
Swiggy Debit Card Swiggy,378.2,5.938063770380866,Debit Card,Debit,Food
Disney+ Hotstar Auto Debit Disney+ Hotstar Subscription,705.04,6.559671893112078,Auto Debit,Debit,Subscription
Ace Hardware India UPI/Ace Hardware India,1906.78,7.553695541376988,Upi,Debit,Miscellaneous
Zomato UPI/Paytm/Zomato,935.57,6.842224265486927,Upi,Debit,Food
Third Wave Coffee POS Purchase Third Wave Coffee,116.0,4.762173934797756,Credit Card,Debit,Food
Blinkit Debit Card Blinkit,874.45,6.774738039872326,Debit Card,Debit,Groceries
Airtel Auto Debit Airtel,2144.1,7.670941450322057,Auto Debit,Debit,Bills
Airtel Auto Debit Airtel,683.87,6.52922903922963,Auto Debit,Debit,Bills
Municipal Water Department Auto Debit Municipal Water Department,3410.59,8.13493373726467,Auto Debit,Debit,Bills
Zepto UPI/DR/847520637/Zepto,879.26,6.780217318379608,Upi,Debit,Groceries
Burger King Debit Card Burger King,700.41,6.553092594804331,Debit Card,Debit,Food
Zomato POS Purchase Zomato,470.88,6.156724715973642,Credit Card,Debit,Food
Jio Fiber Net Banking Payment Jio Fiber,2094.44,7.647518834170662,Net Banking,Debit,Bills
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,3283.63,8.097009291393992,Auto Debit,Debit,Bills
Blinkit UPI/DR/749591392/Blinkit,300.0,5.707110264748875,Upi,Debit,Groceries
Third Wave Coffee UPI/Paytm/Third Wave Coffee,416.09,6.0333020258495615,Upi,Debit,Food
KFC India UPI/Paytm/KFC India,984.25,6.892895416075113,Upi,Debit,Food
Bajaj Allianz Auto Debit Bajaj Allianz Insurance Premium,7990.0,8.986071187374463,Auto Debit,Debit,Insurance
Municipal Water Department Auto Debit Municipal Water Department,1728.35,7.455500894347073,Auto Debit,Debit,Bills
House Rent Payment NEFT Rent Payment,40188.34,10.601357065312882,Neft,Debit,Rent
Zepto UPI/DR/699517559/Zepto,714.11,6.572436377014748,Upi,Debit,Groceries
Nykaa Debit Card Nykaa,2173.54,7.684572426901847,Debit Card,Debit,Shopping
Fruit Vendor Cash Withdrawal ATM,64.29,4.178838885198542,Cash Withdrawal,Debit,Other
Airtel Net Banking Payment Airtel,1679.89,7.427078694027767,Net Banking,Debit,Bills
Mobile Repair Debit Card Mobile Repair,45.64,3.842458542042237,Debit Card,Debit,Other
General Store UPI/General Store,416.93,6.035313954386243,Upi,Debit,Other
Jio UPI/Jio,2662.23,7.887294950841407,Upi,Debit,Bills
Indian Oil Debit Card Indian Oil,4681.64,8.451617332429754,Debit Card,Debit,Fuel
Bakery Cash Withdrawal ATM,57.52,4.069368576151923,Cash Withdrawal,Debit,Other
Employer Salary Credit NEFT Salary Credit,51961.53,10.858278160900154,Neft,Credit,Salary
Indian Oil UPI/Indian Oil,3208.1,8.073745802980195,Upi,Debit,Fuel
Dish TV Auto Debit Dish TV Subscription,178.16,5.188279261339099,Auto Debit,Debit,Subscription
Reliance Fresh UPI/DR/662948033/Reliance Fresh,300.0,5.707110264748875,Upi,Debit,Groceries
HP Gas Net Banking Payment HP Gas,2496.57,7.823073538157959,Net Banking,Debit,Bills
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,2378.38,7.774595228526726,Auto Debit,Debit,Bills
Nature's Basket POS Purchase Nature's Basket,467.82,6.150218899468841,Credit Card,Debit,Groceries
Reliance Fresh UPI/DR/104427929/Reliance Fresh,410.23,6.019152668678152,Upi,Debit,Groceries
Unknown Merchant UPI/Unknown Merchant,2387.89,7.778584101895706,Upi,Debit,Other
HPCL UPI/HPCL,2988.95,8.003011943836885,Upi,Debit,Fuel
DMart UPI/DR/105872776/DMart,1437.46,7.271328375861853,Upi,Debit,Groceries
DMart UPI/DR/658010933/DMart,307.58,5.73198112901488,Upi,Debit,Groceries
Apollo Pharmacy UPI/Apollo Pharmacy,6102.61,8.716635678393589,Upi,Debit,Miscellaneous
Zomato UPI/Paytm/Zomato,262.03,5.572268094113519,Upi,Debit,Food
Myntra UPI Payment Myntra,2462.54,7.80935461891329,Upi,Debit,Shopping
BigBasket UPI/DR/635213213/BigBasket,600.91,6.4001079324712045,Upi,Debit,Groceries
Jio Fiber Auto Debit Jio Fiber,1421.33,7.260051650950235,Auto Debit,Debit,Bills
BSNL Auto Debit BSNL,4776.79,8.471733375475743,Auto Debit,Debit,Bills
EatClub POS Purchase EatClub,930.99,6.837322085014295,Credit Card,Debit,Food
Airtel Net Banking Payment Airtel,819.6,6.710035780008086,Net Banking,Debit,Bills
BookMyShow UPI Payment BookMyShow,183.32,5.216673377507527,Upi,Debit,Entertainment
Flower Shop UPI/Flower Shop,102.23,4.636959508477498,Upi,Debit,Other
Bakery Cash Withdrawal ATM,220.97,5.402542237605569,Cash Withdrawal,Debit,Other
Municipal Water Department Net Banking Payment Municipal Water Department,4143.82,8.329614640812233,Net Banking,Debit,Bills
Local Wine & Beer Shop Debit Card Local Wine & Beer Shop,123.75,4.826311734631628,Debit Card,Debit,Food
Municipal Water Department Auto Debit Municipal Water Department,187.0,5.236441962829949,Auto Debit,Debit,Bills
Tata Power Auto Debit Tata Power,1789.8,7.49041772636681,Auto Debit,Debit,Bills
Municipal Water Department Auto Debit Municipal Water Department,251.19,5.530182771674116,Auto Debit,Debit,Bills
Meesho Debit Card Meesho,1015.07,6.92369752340289,Debit Card,Debit,Shopping
Municipal Water Department Net Banking Payment Municipal Water Department,1409.62,7.251784603037383,Net Banking,Debit,Bills
BigBasket UPI/DR/905505027/BigBasket,300.0,5.707110264748875,Upi,Debit,Groceries
Employer Salary Credit NEFT Salary Credit,46862.71,10.754998880929556,Neft,Credit,Salary
PharmEasy Debit Card PharmEasy,60.0,4.110873864173311,Debit Card,Debit,Miscellaneous
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,1171.71,7.067072588760754,Net Banking,Debit,Bills
Employer Salary Credit NEFT Salary Credit,41048.69,10.62253856308592,Neft,Credit,Salary
Disney+ Hotstar Auto Debit Disney+ Hotstar Subscription,592.51,6.38605406310744,Auto Debit,Debit,Subscription
LIC Auto Debit LIC Insurance Premium,8330.25,9.02776878392702,Auto Debit,Debit,Insurance
HPCL UPI/HPCL,2698.27,7.900736645065392,Upi,Debit,Fuel
DMart POS Purchase DMart,1168.27,7.064134901441533,Credit Card,Debit,Groceries
Meesho POS Purchase Meesho,288.0,5.666426688112432,Credit Card,Debit,Shopping
Flower Shop UPI/Flower Shop,287.16,5.663515881427646,Upi,Debit,Other
Indian Oil UPI/Indian Oil,3094.71,8.037772561071733,Upi,Debit,Fuel
BookMyShow UPI Payment BookMyShow,180.12,5.199159795014818,Upi,Debit,Entertainment
Municipal Water Department Auto Debit Municipal Water Department,2825.33,7.946734329250837,Auto Debit,Debit,Bills
Toit Brewpub POS Purchase Toit Brewpub,1110.03,7.013042791975334,Credit Card,Debit,Food
Bakery Debit Card Bakery,375.93,5.9320594938154425,Debit Card,Debit,Other
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,1615.3,7.387894865415763,Auto Debit,Debit,Bills
Swiggy POS Purchase Swiggy,2781.67,7.931166177419975,Credit Card,Debit,Food
McDonald's India UPI/Paytm/McDonald's India,559.41,6.328668658700502,Upi,Debit,Food
Indian Oil Debit Card Indian Oil,4154.02,8.332072520755702,Debit Card,Debit,Fuel
Reliance Fresh Debit Card Reliance Fresh,786.16,6.668431531438889,Debit Card,Debit,Groceries
Swiggy UPI/Paytm/Swiggy,116.0,4.762173934797756,Upi,Debit,Food
HPCL UPI/HPCL,4135.57,8.327622221006092,Upi,Debit,Fuel
Blinkit POS Purchase Blinkit,300.0,5.707110264748875,Credit Card,Debit,Groceries
Jio Fiber Auto Debit Jio Fiber,3973.05,8.287541004814193,Auto Debit,Debit,Bills
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,1942.47,7.572230314104193,Auto Debit,Debit,Bills
Nature's Basket UPI/DR/782266083/Nature's Basket,1616.32,7.388525737338766,Upi,Debit,Groceries
Spotify Auto Debit Spotify Subscription,281.68,5.644315515822654,Auto Debit,Debit,Subscription
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,941.33,6.848355531700512,Auto Debit,Debit,Bills
Uber Debit Card Uber,1329.1,7.19300940635925,Debit Card,Debit,Miscellaneous
KFC India UPI/Paytm/KFC India,116.0,4.762173934797756,Upi,Debit,Food
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,1270.28,7.147779545904381,Net Banking,Debit,Bills
Credit Card Bill Payment UPI/Credit Card Bill Payment,187.0,5.236441962829949,Upi,Debit,Bills
Employer Salary Credit NEFT Salary Credit,59365.71,10.991488910536384,Neft,Credit,Salary
Employer Salary Credit NEFT Salary Credit,35534.17,10.47827818926531,Neft,Credit,Salary
