transaction_date,amount,day,week,month,weekend,month_end,salary_week,festival_season
2018-12-31,451.42,31,1,12,0,1,1,1
2018-12-31,1085.95,31,1,12,0,1,1,1
2019-01-01,2784.02,1,1,1,0,0,1,0
2019-01-02,96.86,2,1,1,0,0,1,0
2019-01-02,926.74,2,1,1,0,0,1,0
2019-01-03,2433.13,3,1,1,0,0,0,0
2019-01-03,2941.95,3,1,1,0,0,0,0
2019-01-03,355.49,3,1,1,0,0,0,0
2019-01-04,9054.4,4,1,1,0,0,0,0
2019-01-04,318.0,4,1,1,0,0,0,0
2019-01-05,2499.92,5,1,1,1,0,0,0
2019-01-05,3527.9,5,1,1,1,0,0,0
2019-01-05,1210.5,5,1,1,1,0,0,0
2019-01-05,1328.54,5,1,1,1,0,0,0
2019-01-05,343.94,5,1,1,1,0,0,0
2019-01-06,358.14,6,1,1,1,0,0,0
2019-01-06,1213.3,6,1,1,1,0,0,0
2019-01-06,2315.5,6,1,1,1,0,0,0
2019-01-07,687.91,7,2,1,0,0,0,0
2019-01-07,371.02,7,2,1,0,0,0,0
2019-01-07,1652.68,7,2,1,0,0,0,0
2019-01-07,485.28,7,2,1,0,0,0,0
2019-01-08,8337.12,8,2,1,0,0,0,0
2019-01-08,116.0,8,2,1,0,0,0,0
2019-01-08,2364.91,8,2,1,0,0,0,0
2019-01-08,300.0,8,2,1,0,0,0,0
2019-01-09,403.59,9,2,1,0,0,0,0
2019-01-10,951.37,10,2,1,0,0,0,0
2019-01-10,372.22,10,2,1,0,0,0,0
2019-01-10,567.66,10,2,1,0,0,0,0
2019-01-10,411.52,10,2,1,0,0,0,0
2019-01-11,399.09,11,2,1,0,0,0,0
2019-01-11,36295.24,11,2,1,0,0,0,0
2019-01-11,1831.51,11,2,1,0,0,0,0
2019-01-11,685.65,11,2,1,0,0,0,0
2019-01-12,721.38,12,2,1,1,0,0,0
2019-01-12,1981.5,12,2,1,1,0,0,0
2019-01-12,5290.63,12,2,1,1,0,0,0
2019-01-12,225.85,12,2,1,1,0,0,0
2019-01-12,3514.28,12,2,1,1,0,0,0
2019-01-12,1613.93,12,2,1,1,0,0,0
2019-01-12,3517.35,12,2,1,1,0,0,0
2019-01-13,593.0,13,2,1,1,0,0,0
2019-01-14,288.0,14,3,1,0,0,0,0
2019-01-14,718.0,14,3,1,0,0,0,0
2019-01-14,2503.66,14,3,1,0,0,0,0
2019-01-14,3507.04,14,3,1,0,0,0,0
2019-01-14,6221.93,14,3,1,0,0,0,0
2019-01-14,55998.36,14,3,1,0,0,0,0
2019-01-15,149.0,15,3,1,0,0,0,0
2019-01-15,4640.69,15,3,1,0,0,0,0
2019-01-15,62172.08,15,3,1,0,0,0,0
2019-01-16,1060.74,16,3,1,0,0,0,0
2019-01-16,116.0,16,3,1,0,0,0,0
2019-01-17,2724.38,17,3,1,0,0,0,0
2019-01-17,2424.69,17,3,1,0,0,0,0
2019-01-18,3475.39,18,3,1,0,0,0,0
2019-01-18,1932.15,18,3,1,0,0,0,0
2019-01-18,453.14,18,3,1,0,0,0,0
2019-01-19,908.73,19,3,1,1,0,0,0
2019-01-19,1662.79,19,3,1,1,0,0,0
2019-01-19,1407.74,19,3,1,1,0,0,0
2019-01-19,547.9,19,3,1,1,0,0,0
2019-01-20,2273.6,20,3,1,1,0,0,0
2019-01-20,187.0,20,3,1,1,0,0,0
2019-01-21,7715.14,21,4,1,0,0,0,0
2019-01-21,263.8,21,4,1,0,0,0,0
2019-01-21,288.0,21,4,1,0,0,0,0
2019-01-22,288.0,22,4,1,0,0,0,0
2019-01-22,1330.86,22,4,1,0,0,0,0
2019-01-22,2385.84,22,4,1,0,0,0,0
2019-01-22,405.6,22,4,1,0,0,0,0
2019-01-22,333.18,22,4,1,0,0,0,0
2019-01-22,746.46,22,4,1,0,0,0,0
2019-01-22,8829.58,22,4,1,0,0,0,0
2019-01-22,288.0,22,4,1,0,0,0,0
2019-01-23,902.64,23,4,1,0,0,0,0
2019-01-23,2170.57,23,4,1,0,0,0,0
2019-01-23,683.58,23,4,1,0,0,0,0
2019-01-23,2587.4,23,4,1,0,0,0,0
2019-01-24,1094.2,24,4,1,0,0,0,0
2019-01-24,116.0,24,4,1,0,0,0,0
2019-01-24,853.73,24,4,1,0,0,0,0
2019-01-24,8178.67,24,4,1,0,0,0,0
2019-01-25,116.0,25,4,1,0,0,1,0
2019-01-25,288.0,25,4,1,0,0,1,0
2019-01-25,327.75,25,4,1,0,0,1,0
2019-01-25,1550.28,25,4,1,0,0,1,0
2019-01-25,534.01,25,4,1,0,0,1,0
2019-01-26,6614.26,26,4,1,1,0,1,0
2019-01-26,7639.04,26,4,1,1,0,1,0
2019-01-26,5381.68,26,4,1,1,0,1,0
2019-01-26,1114.28,26,4,1,1,0,1,0
2019-01-27,1190.69,27,4,1,1,0,1,0
2019-01-27,8405.16,27,4,1,1,0,1,0
2019-01-27,677.75,27,4,1,1,0,1,0
2019-01-27,326.07,27,4,1,1,0,1,0
2019-01-28,1757.97,28,5,1,0,0,1,0
2019-01-28,1648.91,28,5,1,0,0,1,0
2019-01-28,3410.97,28,5,1,0,0,1,0
2019-01-28,300.0,28,5,1,0,0,1,0
2019-01-29,699.19,29,5,1,0,0,1,0
2019-01-30,156.26,30,5,1,0,0,1,0
2019-01-30,394.12,30,5,1,0,0,1,0
2019-01-30,1101.76,30,5,1,0,0,1,0
2019-01-30,341.39,30,5,1,0,0,1,0
2019-01-30,60.0,30,5,1,0,0,1,0
2019-01-30,2947.67,30,5,1,0,0,1,0
2019-01-31,656.96,31,5,1,0,1,1,0
2019-01-31,1399.12,31,5,1,0,1,1,0
2019-01-31,354.1,31,5,1,0,1,1,0
2019-01-31,116.0,31,5,1,0,1,1,0
2019-01-31,7870.76,31,5,1,0,1,1,0
2019-02-01,1400.09,1,5,2,0,0,1,0
2019-02-01,4110.45,1,5,2,0,0,1,0
2019-02-01,8629.73,1,5,2,0,0,1,0
2019-02-01,300.0,1,5,2,0,0,1,0
2019-02-02,356.79,2,5,2,1,0,1,0
2019-02-02,2303.89,2,5,2,1,0,1,0
2019-02-02,4380.55,2,5,2,1,0,1,0
2019-02-02,1268.01,2,5,2,1,0,1,0
2019-02-02,566.42,2,5,2,1,0,1,0
2019-02-03,149.0,3,5,2,1,0,0,0
2019-02-03,7807.94,3,5,2,1,0,0,0
2019-02-03,1052.31,3,5,2,1,0,0,0
2019-02-04,2149.2,4,6,2,0,0,0,0
2019-02-04,527.24,4,6,2,0,0,0,0
2019-02-04,277.54,4,6,2,0,0,0,0
2019-02-04,549.8,4,6,2,0,0,0,0
2019-02-04,1330.85,4,6,2,0,0,0,0
2019-02-04,288.0,4,6,2,0,0,0,0
2019-02-05,383.96,5,6,2,0,0,0,0
2019-02-05,1765.9,5,6,2,0,0,0,0
2019-02-05,817.66,5,6,2,0,0,0,0
2019-02-05,579.29,5,6,2,0,0,0,0
2019-02-05,359.85,5,6,2,0,0,0,0
2019-02-05,2711.69,5,6,2,0,0,0,0
2019-02-05,503.83,5,6,2,0,0,0,0
2019-02-05,2476.33,5,6,2,0,0,0,0
2019-02-05,874.81,5,6,2,0,0,0,0
2019-02-06,132.27,6,6,2,0,0,0,0
2019-02-06,263.12,6,6,2,0,0,0,0
2019-02-06,2037.32,6,6,2,0,0,0,0
2019-02-06,513.11,6,6,2,0,0,0,0
2019-02-06,3206.47,6,6,2,0,0,0,0
2019-02-07,697.32,7,6,2,0,0,0,0
2019-02-07,58.19,7,6,2,0,0,0,0
2019-02-08,9824.77,8,6,2,0,0,0,0
2019-02-08,1343.09,8,6,2,0,0,0,0
2019-02-08,3252.37,8,6,2,0,0,0,0
2019-02-09,2214.49,9,6,2,1,0,0,0
2019-02-09,894.72,9,6,2,1,0,0,0
2019-02-09,809.51,9,6,2,1,0,0,0
2019-02-09,395.39,9,6,2,1,0,0,0
2019-02-10,173.45,10,6,2,1,0,0,0
2019-02-10,3049.47,10,6,2,1,0,0,0
2019-02-10,942.02,10,6,2,1,0,0,0
2019-02-11,388.27,11,7,2,0,0,0,0
2019-02-11,889.23,11,7,2,0,0,0,0
2019-02-11,5131.85,11,7,2,0,0,0,0
2019-02-12,586.43,12,7,2,0,0,0,0
2019-02-12,288.0,12,7,2,0,0,0,0
2019-02-12,284.72,12,7,2,0,0,0,0
2019-02-12,802.39,12,7,2,0,0,0,0
2019-02-12,44019.33,12,7,2,0,0,0,0
2019-02-12,8317.03,12,7,2,0,0,0,0
2019-02-13,116.0,13,7,2,0,0,0,0
2019-02-13,51.68,13,7,2,0,0,0,0
2019-02-14,11805.73,14,7,2,0,0,0,0
2019-02-14,751.22,14,7,2,0,0,0,0
2019-02-14,273.07,14,7,2,0,0,0,0
2019-02-14,7969.53,14,7,2,0,0,0,0
2019-02-14,2174.05,14,7,2,0,0,0,0
2019-02-14,1424.23,14,7,2,0,0,0,0
2019-02-14,795.92,14,7,2,0,0,0,0
2019-02-15,1127.29,15,7,2,0,0,0,0
2019-02-15,3998.7,15,7,2,0,0,0,0
2019-02-15,384.47,15,7,2,0,0,0,0
2019-02-15,190.58,15,7,2,0,0,0,0
2019-02-15,243.36,15,7,2,0,0,0,0
2019-02-16,4571.52,16,7,2,1,0,0,0
2019-02-16,1338.16,16,7,2,1,0,0,0
2019-02-16,4769.81,16,7,2,1,0,0,0
2019-02-16,614.11,16,7,2,1,0,0,0
2019-02-17,39.35,17,7,2,1,0,0,0
2019-02-17,2200.54,17,7,2,1,0,0,0
2019-02-17,2040.49,17,7,2,1,0,0,0
2019-02-17,1523.28,17,7,2,1,0,0,0
2019-02-18,2918.02,18,8,2,0,0,0,0
2019-02-18,1336.99,18,8,2,0,0,0,0
2019-02-18,1229.34,18,8,2,0,0,0,0
2019-02-18,203.22,18,8,2,0,0,0,0
2019-02-18,824.5,18,8,2,0,0,0,0
2019-02-18,421.6,18,8,2,0,0,0,0
2019-02-18,200.42,18,8,2,0,0,0,0
2019-02-19,983.11,19,8,2,0,0,0,0
2019-02-19,974.66,19,8,2,0,0,0,0
2019-02-19,226.62,19,8,2,0,0,0,0
2019-02-19,1891.1,19,8,2,0,0,0,0
2019-02-19,288.0,19,8,2,0,0,0,0
2019-02-20,309.47,20,8,2,0,0,0,0
2019-02-20,803.32,20,8,2,0,0,0,0
2019-02-20,1371.98,20,8,2,0,0,0,0
2019-02-20,753.39,20,8,2,0,0,0,0
2019-02-20,4164.36,20,8,2,0,0,0,0
2019-02-20,266.71,20,8,2,0,0,0,0
2019-02-21,159.54,21,8,2,0,0,0,0
2019-02-21,418.43,21,8,2,0,0,0,0
2019-02-21,3490.54,21,8,2,0,0,0,0
2019-02-21,195.94,21,8,2,0,0,0,0
2019-02-21,537.14,21,8,2,0,0,0,0
2019-02-22,2307.1,22,8,2,0,0,0,0
2019-02-22,43972.5,22,8,2,0,0,0,0
2019-02-23,4064.7,23,8,2,1,0,0,0
2019-02-23,454.2,23,8,2,1,0,0,0
2019-02-23,753.31,23,8,2,1,0,0,0
2019-02-23,313.71,23,8,2,1,0,0,0
2019-02-23,469.82,23,8,2,1,0,0,0
2019-02-23,1234.52,23,8,2,1,0,0,0
2019-02-24,4265.19,24,8,2,1,0,0,0
2019-02-24,116.0,24,8,2,1,0,0,0
2019-02-24,1729.48,24,8,2,1,0,0,0
2019-02-24,300.0,24,8,2,1,0,0,0
2019-02-24,656.59,24,8,2,1,0,0,0
2019-02-24,998.68,24,8,2,1,0,0,0
2019-02-24,288.0,24,8,2,1,0,0,0
2019-02-25,41103.99,25,9,2,0,0,1,0
2019-02-25,116.0,25,9,2,0,0,1,0
2019-02-25,290.46,25,9,2,0,0,1,0
2019-02-25,1691.59,25,9,2,0,0,1,0
2019-02-25,1175.72,25,9,2,0,0,1,0
2019-02-25,3020.39,25,9,2,0,0,1,0
2019-02-26,3114.95,26,9,2,0,0,1,0
2019-02-26,1108.76,26,9,2,0,0,1,0
2019-02-26,1454.08,26,9,2,0,0,1,0
2019-02-26,4412.37,26,9,2,0,0,1,0
2019-02-26,713.51,26,9,2,0,0,1,0
2019-02-26,334.33,26,9,2,0,0,1,0
2019-02-26,116.0,26,9,2,0,0,1,0
2019-02-27,3771.2,27,9,2,0,0,1,0
2019-02-27,1089.31,27,9,2,0,0,1,0
2019-02-27,2406.76,27,9,2,0,0,1,0
2019-02-27,12175.1,27,9,2,0,0,1,0
2019-02-27,2104.04,27,9,2,0,0,1,0
2019-02-28,38433.18,28,9,2,0,1,1,0
2019-02-28,300.0,28,9,2,0,1,1,0
2019-02-28,7116.05,28,9,2,0,1,1,0
2019-02-28,5659.7,28,9,2,0,1,1,0
2019-02-28,957.32,28,9,2,0,1,1,0
2019-02-28,1626.39,28,9,2,0,1,1,0
2019-02-28,2299.56,28,9,2,0,1,1,0
2019-03-01,7570.9,1,9,3,0,0,1,0
2019-03-01,288.0,1,9,3,0,0,1,0
2019-03-01,187.0,1,9,3,0,0,1,0
2019-03-02,1742.82,2,9,3,1,0,1,0
2019-03-02,971.45,2,9,3,1,0,1,0
2019-03-02,288.0,2,9,3,1,0,1,0
2019-03-02,278.22,2,9,3,1,0,1,0
2019-03-02,60.0,2,9,3,1,0,1,0
2019-03-02,361.03,2,9,3,1,0,1,0
2019-03-03,595.83,3,9,3,1,0,0,0
2019-03-03,288.0,3,9,3,1,0,0,0
2019-03-03,629.07,3,9,3,1,0,0,0
2019-03-03,999.54,3,9,3,1,0,0,0
2019-03-04,696.24,4,10,3,0,0,0,0
2019-03-04,1635.68,4,10,3,0,0,0,0
2019-03-04,288.0,4,10,3,0,0,0,0
2019-03-04,3465.44,4,10,3,0,0,0,0
2019-03-05,8441.52,5,10,3,0,0,0,0
2019-03-05,1615.87,5,10,3,0,0,0,0
2019-03-05,4094.41,5,10,3,0,0,0,0
2019-03-05,288.0,5,10,3,0,0,0,0
2019-03-05,196.07,5,10,3,0,0,0,0
2019-03-05,2785.17,5,10,3,0,0,0,0
2019-03-06,615.71,6,10,3,0,0,0,0
2019-03-07,1952.61,7,10,3,0,0,0,0
2019-03-07,692.67,7,10,3,0,0,0,0
2019-03-07,267.12,7,10,3,0,0,0,0
2019-03-07,795.19,7,10,3,0,0,0,0
2019-03-07,322.89,7,10,3,0,0,0,0
2019-03-08,711.56,8,10,3,0,0,0,0
2019-03-08,3077.87,8,10,3,0,0,0,0
2019-03-08,3279.33,8,10,3,0,0,0,0
2019-03-09,288.0,9,10,3,1,0,0,0
2019-03-09,116.0,9,10,3,1,0,0,0
2019-03-09,899.51,9,10,3,1,0,0,0
2019-03-10,187.0,10,10,3,1,0,0,0
2019-03-10,1516.07,10,10,3,1,0,0,0
2019-03-10,499.87,10,10,3,1,0,0,0
2019-03-10,283.34,10,10,3,1,0,0,0
2019-03-10,60.0,10,10,3,1,0,0,0
2019-03-11,432.92,11,11,3,0,0,0,0
2019-03-11,981.2,11,11,3,0,0,0,0
2019-03-11,116.0,11,11,3,0,0,0,0
2019-03-11,2501.16,11,11,3,0,0,0,0
2019-03-12,884.8,12,11,3,0,0,0,0
2019-03-12,2704.05,12,11,3,0,0,0,0
2019-03-12,300.0,12,11,3,0,0,0,0
2019-03-12,975.51,12,11,3,0,0,0,0
2019-03-12,1152.69,12,11,3,0,0,0,0
2019-03-12,1167.86,12,11,3,0,0,0,0
2019-03-12,2875.28,12,11,3,0,0,0,0
2019-03-13,148.05,13,11,3,0,0,0,0
2019-03-13,450.74,13,11,3,0,0,0,0
2019-03-13,1185.57,13,11,3,0,0,0,0
2019-03-13,46257.98,13,11,3,0,0,0,0
2019-03-14,328.54,14,11,3,0,0,0,0
2019-03-14,812.93,14,11,3,0,0,0,0
2019-03-14,2114.55,14,11,3,0,0,0,0
2019-03-14,48418.28,14,11,3,0,0,0,0
2019-03-15,164.36,15,11,3,0,0,0,0
2019-03-15,869.43,15,11,3,0,0,0,0
2019-03-15,149.0,15,11,3,0,0,0,0
2019-03-16,7990.0,16,11,3,1,0,0,0
2019-03-16,335.01,16,11,3,1,0,0,0
2019-03-16,920.64,16,11,3,1,0,0,0
2019-03-17,440.27,17,11,3,1,0,0,0
2019-03-17,741.23,17,11,3,1,0,0,0
2019-03-18,3188.69,18,12,3,0,0,0,0
2019-03-18,2642.16,18,12,3,0,0,0,0
2019-03-18,1501.08,18,12,3,0,0,0,0
2019-03-19,56002.56,19,12,3,0,0,0,0
2019-03-19,328.43,19,12,3,0,0,0,0
2019-03-19,4057.51,19,12,3,0,0,0,0
2019-03-19,542.68,19,12,3,0,0,0,0
2019-03-19,1405.74,19,12,3,0,0,0,0
2019-03-20,7531.63,20,12,3,0,0,0,0
2019-03-20,345.65,20,12,3,0,0,0,0
2019-03-20,3720.62,20,12,3,0,0,0,0
2019-03-21,3883.96,21,12,3,0,0,0,0
2019-03-21,43706.26,21,12,3,0,0,0,0
2019-03-21,2890.79,21,12,3,0,0,0,0
2019-03-21,1309.79,21,12,3,0,0,0,0
2019-03-21,4495.9,21,12,3,0,0,0,0
2019-03-22,785.09,22,12,3,0,0,0,0
2019-03-22,745.14,22,12,3,0,0,0,0
2019-03-22,187.0,22,12,3,0,0,0,0
2019-03-22,951.75,22,12,3,0,0,0,0
2019-03-23,1490.71,23,12,3,1,0,0,0
2019-03-23,4295.38,23,12,3,1,0,0,0
2019-03-23,189.85,23,12,3,1,0,0,0
2019-03-24,1225.18,24,12,3,1,0,0,0
2019-03-24,8771.0,24,12,3,1,0,0,0
2019-03-24,2078.99,24,12,3,1,0,0,0
2019-03-24,1175.3,24,12,3,1,0,0,0
2019-03-25,2668.35,25,13,3,0,0,1,0
2019-03-25,1483.92,25,13,3,0,0,1,0
2019-03-25,50014.14,25,13,3,0,0,1,0
2019-03-25,6893.07,25,13,3,0,0,1,0
2019-03-25,4869.69,25,13,3,0,0,1,0
2019-03-26,4889.78,26,13,3,0,0,1,0
2019-03-27,149.0,27,13,3,0,0,1,0
2019-03-27,227.75,27,13,3,0,0,1,0
2019-03-27,975.04,27,13,3,0,0,1,0
2019-03-27,116.0,27,13,3,0,0,1,0
2019-03-27,153.16,27,13,3,0,0,1,0
2019-03-28,1891.52,28,13,3,0,0,1,0
2019-03-28,3897.25,28,13,3,0,0,1,0
2019-03-28,169.0,28,13,3,0,0,1,0
2019-03-29,2320.53,29,13,3,0,0,1,0
2019-03-29,839.36,29,13,3,0,0,1,0
2019-03-29,977.34,29,13,3,0,0,1,0
2019-03-29,168.79,29,13,3,0,0,1,0
2019-03-29,4937.58,29,13,3,0,0,1,0
2019-03-30,520.83,30,13,3,1,0,1,0
2019-03-30,116.0,30,13,3,1,0,1,0
2019-03-30,1029.93,30,13,3,1,0,1,0
2019-03-30,1126.24,30,13,3,1,0,1,0
2019-03-31,580.17,31,13,3,1,1,1,0
2019-03-31,455.52,31,13,3,1,1,1,0
2019-03-31,288.0,31,13,3,1,1,1,0
2019-03-31,382.96,31,13,3,1,1,1,0
2019-03-31,1976.96,31,13,3,1,1,1,0
2019-04-01,181.74,1,14,4,0,0,1,0
2019-04-01,515.05,1,14,4,0,0,1,0
2019-04-01,495.87,1,14,4,0,0,1,0
2019-04-02,6157.99,2,14,4,0,0,1,0
2019-04-02,116.0,2,14,4,0,0,1,0
2019-04-02,52336.86,2,14,4,0,0,1,0
2019-04-02,502.47,2,14,4,0,0,1,0
2019-04-02,2578.79,2,14,4,0,0,1,0
2019-04-03,288.0,3,14,4,0,0,0,0
2019-04-03,330.51,3,14,4,0,0,0,0
2019-04-03,965.61,3,14,4,0,0,0,0
2019-04-03,1809.71,3,14,4,0,0,0,0
2019-04-03,288.0,3,14,4,0,0,0,0
2019-04-03,4443.37,3,14,4,0,0,0,0
2019-04-03,116.0,3,14,4,0,0,0,0
2019-04-03,3520.66,3,14,4,0,0,0,0
2019-04-03,2095.05,3,14,4,0,0,0,0
2019-04-03,13683.17,3,14,4,0,0,0,0
2019-04-04,2552.03,4,14,4,0,0,0,0
2019-04-04,839.28,4,14,4,0,0,0,0
2019-04-04,1477.78,4,14,4,0,0,0,0
2019-04-04,4412.58,4,14,4,0,0,0,0
2019-04-05,130.43,5,14,4,0,0,0,0
2019-04-05,308.71,5,14,4,0,0,0,0
2019-04-05,881.87,5,14,4,0,0,0,0
2019-04-05,8612.36,5,14,4,0,0,0,0
2019-04-05,466.34,5,14,4,0,0,0,0
2019-04-06,401.24,6,14,4,1,0,0,0
2019-04-06,2228.36,6,14,4,1,0,0,0
2019-04-06,1427.12,6,14,4,1,0,0,0
2019-04-06,1208.7,6,14,4,1,0,0,0
2019-04-06,673.68,6,14,4,1,0,0,0
2019-04-06,116.0,6,14,4,1,0,0,0
2019-04-06,3485.28,6,14,4,1,0,0,0
2019-04-07,116.0,7,14,4,1,0,0,0
2019-04-08,2970.72,8,15,4,0,0,0,0
2019-04-09,116.38,9,15,4,0,0,0,0
2019-04-09,1410.15,9,15,4,0,0,0,0
2019-04-09,288.0,9,15,4,0,0,0,0
2019-04-09,538.39,9,15,4,0,0,0,0
2019-04-09,116.0,9,15,4,0,0,0,0
2019-04-10,1053.47,10,15,4,0,0,0,0
2019-04-10,1459.27,10,15,4,0,0,0,0
2019-04-10,388.74,10,15,4,0,0,0,0
2019-04-10,477.96,10,15,4,0,0,0,0
2019-04-10,116.0,10,15,4,0,0,0,0
2019-04-10,742.11,10,15,4,0,0,0,0
2019-04-10,149.0,10,15,4,0,0,0,0
2019-04-10,288.0,10,15,4,0,0,0,0
2019-04-11,1678.84,11,15,4,0,0,0,0
2019-04-11,34802.44,11,15,4,0,0,0,0
2019-04-11,1587.67,11,15,4,0,0,0,0
2019-04-11,506.27,11,15,4,0,0,0,0
2019-04-11,2416.51,11,15,4,0,0,0,0
2019-04-11,790.82,11,15,4,0,0,0,0
2019-04-12,954.11,12,15,4,0,0,0,0
2019-04-12,8670.81,12,15,4,0,0,0,0
2019-04-13,956.49,13,15,4,1,0,0,0
2019-04-13,541.72,13,15,4,1,0,0,0
2019-04-13,149.0,13,15,4,1,0,0,0
2019-04-13,471.64,13,15,4,1,0,0,0
2019-04-13,505.67,13,15,4,1,0,0,0
2019-04-13,3208.3,13,15,4,1,0,0,0
2019-04-13,2612.71,13,15,4,1,0,0,0
2019-04-13,839.91,13,15,4,1,0,0,0
2019-04-14,6485.93,14,15,4,1,0,0,0
2019-04-14,538.96,14,15,4,1,0,0,0
2019-04-14,910.08,14,15,4,1,0,0,0
2019-04-14,1240.25,14,15,4,1,0,0,0
2019-04-14,1925.63,14,15,4,1,0,0,0
2019-04-14,626.4,14,15,4,1,0,0,0
2019-04-14,3187.85,14,15,4,1,0,0,0
2019-04-15,2700.86,15,16,4,0,0,0,0
2019-04-15,2237.96,15,16,4,0,0,0,0
2019-04-16,60.0,16,16,4,0,0,0,0
2019-04-16,1680.8,16,16,4,0,0,0,0
2019-04-16,151.83,16,16,4,0,0,0,0
2019-04-16,882.1,16,16,4,0,0,0,0
2019-04-16,51185.37,16,16,4,0,0,0,0
2019-04-16,867.72,16,16,4,0,0,0,0
2019-04-16,232.9,16,16,4,0,0,0,0
2019-04-16,988.18,16,16,4,0,0,0,0
2019-04-16,1827.58,16,16,4,0,0,0,0
2019-04-16,1007.05,16,16,4,0,0,0,0
2019-04-16,3766.41,16,16,4,0,0,0,0
2019-04-17,320.61,17,16,4,0,0,0,0
2019-04-17,5170.3,17,16,4,0,0,0,0
2019-04-17,472.58,17,16,4,0,0,0,0
2019-04-17,450.36,17,16,4,0,0,0,0
2019-04-17,796.09,17,16,4,0,0,0,0
2019-04-17,4915.58,17,16,4,0,0,0,0
2019-04-17,2046.63,17,16,4,0,0,0,0
2019-04-17,2046.49,17,16,4,0,0,0,0
2019-04-18,52963.61,18,16,4,0,0,0,0
2019-04-18,269.59,18,16,4,0,0,0,0
2019-04-18,539.18,18,16,4,0,0,0,0
2019-04-18,1074.59,18,16,4,0,0,0,0
2019-04-19,8043.07,19,16,4,0,0,0,0
2019-04-19,116.0,19,16,4,0,0,0,0
2019-04-19,1379.13,19,16,4,0,0,0,0
2019-04-19,42343.13,19,16,4,0,0,0,0
2019-04-19,1810.81,19,16,4,0,0,0,0
2019-04-19,8793.4,19,16,4,0,0,0,0
2019-04-20,116.0,20,16,4,1,0,0,0
2019-04-20,8857.85,20,16,4,1,0,0,0
2019-04-20,376.11,20,16,4,1,0,0,0
2019-04-20,2012.33,20,16,4,1,0,0,0
2019-04-20,2836.16,20,16,4,1,0,0,0
2019-04-20,2209.24,20,16,4,1,0,0,0
2019-04-20,292.8,20,16,4,1,0,0,0
2019-04-21,3972.57,21,16,4,1,0,0,0
2019-04-21,554.2,21,16,4,1,0,0,0
2019-04-21,370.42,21,16,4,1,0,0,0
2019-04-21,300.0,21,16,4,1,0,0,0
2019-04-21,674.41,21,16,4,1,0,0,0
2019-04-21,8536.28,21,16,4,1,0,0,0
2019-04-22,3266.91,22,17,4,0,0,0,0
2019-04-22,353.98,22,17,4,0,0,0,0
2019-04-22,5519.43,22,17,4,0,0,0,0
2019-04-23,627.63,23,17,4,0,0,0,0
2019-04-23,1669.6,23,17,4,0,0,0,0
2019-04-23,425.91,23,17,4,0,0,0,0
2019-04-23,385.96,23,17,4,0,0,0,0
2019-04-23,1132.82,23,17,4,0,0,0,0
2019-04-23,1909.72,23,17,4,0,0,0,0
2019-04-23,1081.68,23,17,4,0,0,0,0
2019-04-23,45.21,23,17,4,0,0,0,0
2019-04-23,487.19,23,17,4,0,0,0,0
2019-04-24,501.26,24,17,4,0,0,0,0
2019-04-24,1960.69,24,17,4,0,0,0,0
2019-04-25,890.92,25,17,4,0,0,1,0
2019-04-25,288.0,25,17,4,0,0,1,0
2019-04-25,288.0,25,17,4,0,0,1,0
2019-04-25,6021.68,25,17,4,0,0,1,0
2019-04-25,89.28,25,17,4,0,0,1,0
2019-04-25,636.29,25,17,4,0,0,1,0
2019-04-25,8351.92,25,17,4,0,0,1,0
2019-04-25,4526.25,25,17,4,0,0,1,0
2019-04-26,3379.76,26,17,4,0,0,1,0
2019-04-26,288.0,26,17,4,0,0,1,0
2019-04-26,1504.6,26,17,4,0,0,1,0
2019-04-26,4345.72,26,17,4,0,0,1,0
2019-04-26,1926.23,26,17,4,0,0,1,0
2019-04-26,1426.96,26,17,4,0,0,1,0
2019-04-26,2316.95,26,17,4,0,0,1,0
2019-04-26,262.69,26,17,4,0,0,1,0
2019-04-27,461.3,27,17,4,1,0,1,0
2019-04-27,34377.77,27,17,4,1,0,1,0
2019-04-27,116.0,27,17,4,1,0,1,0
2019-04-27,4887.51,27,17,4,1,0,1,0
2019-04-27,300.0,27,17,4,1,0,1,0
2019-04-28,2594.44,28,17,4,1,0,1,0
2019-04-28,499.85,28,17,4,1,0,1,0
2019-04-29,2128.66,29,18,4,0,0,1,0
2019-04-29,116.0,29,18,4,0,0,1,0
2019-04-29,1702.15,29,18,4,0,0,1,0
2019-04-29,2740.09,29,18,4,0,0,1,0
2019-04-29,850.0,29,18,4,0,0,1,0
2019-04-30,426.74,30,18,4,0,1,1,0
2019-04-30,10254.46,30,18,4,0,1,1,0
2019-04-30,6443.68,30,18,4,0,1,1,0
2019-04-30,3109.44,30,18,4,0,1,1,0
2019-04-30,427.25,30,18,4,0,1,1,0
2019-04-30,288.0,30,18,4,0,1,1,0
2019-04-30,141.87,30,18,4,0,1,1,0
2019-04-30,395.01,30,18,4,0,1,1,0
2019-04-30,343.17,30,18,4,0,1,1,0
2019-05-01,1476.19,1,18,5,0,0,1,0
2019-05-01,60.0,1,18,5,0,0,1,0
2019-05-01,382.2,1,18,5,0,0,1,0
2019-05-01,1130.02,1,18,5,0,0,1,0
2019-05-01,288.0,1,18,5,0,0,1,0
2019-05-01,248.37,1,18,5,0,0,1,0
2019-05-02,2353.08,2,18,5,0,0,1,0
2019-05-02,2385.52,2,18,5,0,0,1,0
